initial_tree_size,num_insertions,num_range_query,average_range_length,num_experiments,vblink_slab_out_of_place_insert,vblink_slab_out_of_place_concurrent_ops,blink_slab_insert,blink_slab_concurrent_ops,
100000,2500000,2500000,748,20,10.5718,63.4767,12.9225,106.363,
100000,2500000,2500000,752,20,10.6694,63.2649,12.2764,104.836,
100000,2500000,2500000,756,20,10.0288,62.9256,11.8229,105.497,
100000,2500000,2500000,760,20,10.2279,62.5594,12.0287,103.874,
100000,2500000,2500000,764,20,11.4724,62.2239,11.9105,104.043,
100000,2500000,2500000,768,20,10.9895,61.904,12.0254,102.325,
100000,2500000,2500000,772,20,11.6302,61.5574,12.3153,102.494,
100000,2500000,2500000,776,20,10.8425,61.2822,12.1158,102.627,
100000,2500000,2500000,780,20,10.8434,60.8725,12.5104,102.024,
100000,2500000,2500000,784,20,10.08,60.6255,12.5257,103.352,
100000,2500000,2500000,788,20,10.705,60.1615,11.5719,102.499,
100000,2500000,2500000,792,20,11.3044,59.9143,12.3763,100.779,
100000,2500000,2500000,796,20,10.6964,59.5378,12.6285,100.535,
100000,2500000,2500000,800,20,10.5469,59.3587,12.8744,101.144,
100000,2500000,2500000,804,20,11.8852,58.9328,12.5572,100.465,
100000,2500000,2500000,808,20,10.8367,58.687,12.6319,98.6157,
100000,2500000,2500000,812,20,11.1263,58.419,11.0021,100.432,
100000,2500000,2500000,816,20,10.9654,58.1451,11.3624,98.392,
100000,2500000,2500000,820,20,10.5134,57.7836,11.6441,99.365,
100000,2500000,2500000,824,20,10.6817,57.5498,13.3886,98.7371,
100000,2500000,2500000,828,20,11.4136,58.2102,12.6169,98.7311,
100000,2500000,2500000,832,20,11.3266,56.9772,13.3519,96.7086,
100000,2500000,2500000,836,20,11.0867,57.7428,14.6358,97.9398,
100000,2500000,2500000,840,20,11.5705,56.3878,12.2228,94.7375,
100000,2500000,2500000,844,20,10.513,56.9887,11.9985,97.4139,
100000,2500000,2500000,848,20,11.4492,55.7824,11.4164,95.9649,
100000,2500000,2500000,852,20,10.014,56.4526,12.3941,96.3664,
100000,2500000,2500000,856,20,11.2807,55.2055,11.9319,94.0985,
100000,2500000,2500000,860,20,12.5563,55.9525,11.6237,95.4551,
100000,2500000,2500000,864,20,10.5133,54.7925,11.5308,93.2679,
100000,2500000,2500000,868,20,11.5003,54.4116,13.3852,92.4499,
100000,2500000,2500000,872,20,11.7529,54.25,11.3874,92.2881,
100000,2500000,2500000,876,20,9.63464,53.9396,12.3056,91.9395,
100000,2500000,2500000,880,20,9.6004,53.7478,12.3244,90.1042,
100000,2500000,2500000,884,20,9.63868,53.499,12.2745,90.9597,
100000,2500000,2500000,888,20,11.0686,53.1541,12.8278,90.4695,
100000,2500000,2500000,892,20,10.3353,52.9337,13.6001,90.3895,
100000,2500000,2500000,896,20,11.5522,52.7783,12.6799,89.3122,
100000,2500000,2500000,900,20,11.1895,52.4416,12.1186,89.6383,
100000,2500000,2500000,904,20,10.7029,52.2202,11.5654,89.1618,
100000,2500000,2500000,908,20,11.4732,51.9572,13.6268,88.7769,
100000,2500000,2500000,912,20,10.8068,51.798,12.0557,89.4688,
100000,2500000,2500000,916,20,11.1978,51.5333,11.7313,88.2402,
100000,2500000,2500000,920,20,10.4307,51.3024,12.4828,87.3812,
100000,2500000,2500000,924,20,10.3668,51.0564,12.9107,87.5225,
100000,2500000,2500000,928,20,10.4967,50.8795,12.6944,87.2902,
100000,2500000,2500000,932,20,11.0466,50.5967,13.4996,86.9077,
100000,2500000,2500000,936,20,11.5871,50.4174,13.5804,86.4352,
100000,2500000,2500000,940,20,10.5483,50.2224,12.924,86.0162,
100000,2500000,2500000,944,20,11.6228,49.9921,12.691,84.7188,
100000,2500000,2500000,948,20,11.4216,49.715,11.5114,85.3385,
100000,2500000,2500000,952,20,11.5855,49.5101,12.4774,85.1449,
100000,2500000,2500000,956,20,11.7967,49.2741,12.6078,84.5514,
100000,2500000,2500000,960,20,10.7236,49.1219,11.2496,84.1673,
100000,2500000,2500000,964,20,9.78608,48.8748,13.9505,83.9577,
100000,2500000,2500000,968,20,10.956,48.6819,13.3786,83.8038,
100000,2500000,2500000,972,20,10.3792,48.4099,12.3607,83.3686,
100000,2500000,2500000,976,20,11.1375,48.2592,12.1913,82.7478,
100000,2500000,2500000,980,20,10.4017,48.0572,11.7472,82.5402,
100000,2500000,2500000,984,20,11.1301,47.8822,12.3623,83.4451,
100000,2500000,2500000,988,20,10.8867,47.63,13.3861,82.0544,
100000,2500000,2500000,992,20,11.6323,47.4938,11.8625,81.9096,
100000,2500000,2500000,996,20,10.4839,47.3079,11.5838,81.2248,
100000,2500000,2500000,1000,20,9.95198,47.0754,12.5113,80.4082,
100000,2500000,2500000,1004,20,12.0723,46.9016,12.0012,80.5907,
100000,2500000,2500000,1008,20,10.6413,46.7227,12.9148,80.1702,
100000,2500000,2500000,1012,20,12.1344,46.5429,13.4719,79.906,
100000,2500000,2500000,1016,20,11.9146,46.294,12.6569,81.0941,
100000,2500000,2500000,1020,20,11.1122,46.1201,11.4119,79.4225,
100000,2500000,2500000,1024,20,11.5449,45.9461,13.2761,79.5123,
