initial_tree_size,num_insertions,num_range_query,average_range_length,num_experiments,vblink_slab_out_of_place_insert,vblink_slab_out_of_place_concurrent_ops,blink_slab_insert,blink_slab_concurrent_ops,
1000100,2500000,2500000,424,20,80.661,98.6799,89.1935,154.95,
1000100,2500000,2500000,428,20,76.8107,97.7757,89.5673,150.377,
1000100,2500000,2500000,432,20,70.7576,96.9828,85.1124,153.443,
1000100,2500000,2500000,436,20,70.772,96.1999,76.3338,151.03,
1000100,2500000,2500000,440,20,75.7016,95.2901,90.5375,150.203,
1000100,2500000,2500000,444,20,76.722,94.5307,75.2626,143.177,
1000100,2500000,2500000,448,20,78.5826,93.7563,78.782,147.719,
1000100,2500000,2500000,452,20,70.9547,92.924,87.2758,139.726,
1000100,2500000,2500000,456,20,76.2081,92.2232,90.6535,141.663,
1000100,2500000,2500000,460,20,78.7667,91.4115,83.7914,140.256,
1000100,2500000,2500000,464,20,74.6337,90.695,86.019,142.713,
1000100,2500000,2500000,468,20,79.7944,89.8773,79.9748,143.343,
1000100,2500000,2500000,472,20,74.2639,89.2877,84.5374,139.615,
1000100,2500000,2500000,476,20,73.8752,88.4066,83.8054,135.559,
1000100,2500000,2500000,480,20,77.0586,87.8671,79.9152,140.335,
1000100,2500000,2500000,484,20,75.3381,87.0525,96.6588,138.84,
1000100,2500000,2500000,488,20,78.9042,86.4527,86.4726,136.97,
1000100,2500000,2500000,492,20,73.143,85.7806,84.0178,133.341,
1000100,2500000,2500000,496,20,72.8924,85.0395,82.022,135.541,
1000100,2500000,2500000,500,20,74.0256,84.4091,88.1076,131.144,
1000100,2500000,2500000,504,20,75.3328,83.8399,70.7289,132.856,
1000100,2500000,2500000,508,20,79.964,83.3251,81.7501,132.541,
1000100,2500000,2500000,512,20,73.5401,82.7492,73.9928,131.913,
1000100,2500000,2500000,516,20,77.7036,82.0651,85.9294,130.88,
1000100,2500000,2500000,520,20,72.1357,81.334,90.362,130.481,
1000100,2500000,2500000,524,20,78.0348,80.8174,83.4738,128.795,
1000100,2500000,2500000,528,20,76.1968,80.273,80.8691,128.175,
1000100,2500000,2500000,532,20,75.8556,79.7107,82.207,124.177,
1000100,2500000,2500000,536,20,78.0136,79.0928,83.4396,126.522,
1000100,2500000,2500000,540,20,69.6716,78.5247,80.1369,124.444,
1000100,2500000,2500000,544,20,78.8096,78.1121,86.736,126.973,
1000100,2500000,2500000,548,20,82.2458,77.4462,78.8363,120.76,
1000100,2500000,2500000,552,20,73.3091,77.0055,84.9983,123.087,
1000100,2500000,2500000,556,20,77.2622,76.4289,82.0537,122.354,
1000100,2500000,2500000,560,20,79.0991,75.9287,81.3972,121.549,
1000100,2500000,2500000,564,20,78.3591,75.3277,83.8065,121.848,
1000100,2500000,2500000,568,20,76.9296,74.8586,88.0227,120.768,
1000100,2500000,2500000,572,20,81.0432,74.3855,87.465,119.254,
1000100,2500000,2500000,576,20,78.0027,73.8083,79.7485,118.065,
1000100,2500000,2500000,580,20,79.8636,73.3456,87.5952,115.375,
1000100,2500000,2500000,584,20,75.8704,72.7652,82.0578,116.717,
1000100,2500000,2500000,588,20,65.0866,72.3049,72.4633,117.016,
1000100,2500000,2500000,592,20,77.4319,71.8837,84.5952,118.619,
1000100,2500000,2500000,596,20,81.0981,71.5381,77.9131,109.843,
1000100,2500000,2500000,600,20,79.9823,71.032,88.5675,110.012,
1000100,2500000,2500000,604,20,73.7364,70.5832,86.7479,111.893,
1000100,2500000,2500000,608,20,68.8033,70.1677,86.4332,115.137,
1000100,2500000,2500000,612,20,76.6053,69.6055,85.2048,108.214,
1000100,2500000,2500000,616,20,80.8986,69.2505,84.7339,114.824,
1000100,2500000,2500000,620,20,79.0351,68.6757,76.6414,109.364,
1000100,2500000,2500000,624,20,71.6342,68.353,86.0766,109.703,
1000100,2500000,2500000,628,20,73.9454,67.935,86.3777,112.23,
1000100,2500000,2500000,632,20,70.8703,67.5666,89.6812,107.816,
1000100,2500000,2500000,636,20,74.5508,67.1828,83.4064,106.835,
1000100,2500000,2500000,640,20,71.3406,66.6748,77.1414,106.867,
1000100,2500000,2500000,644,20,77.354,66.3111,87.9074,102.989,
1000100,2500000,2500000,648,20,87.5194,65.9374,83.7225,106.421,
1000100,2500000,2500000,652,20,78.5978,65.5174,85.5107,104.69,
1000100,2500000,2500000,656,20,69.0395,65.2141,89.7727,104.58,
1000100,2500000,2500000,660,20,78.9999,64.7324,85.138,105.671,
1000100,2500000,2500000,664,20,80.6884,65.466,90.8614,107.421,
1000100,2500000,2500000,668,20,73.1962,63.9769,84.2337,104.069,
1000100,2500000,2500000,672,20,71.4638,63.6457,85.2889,102.744,
1000100,2500000,2500000,676,20,73.7742,63.3146,80.2135,98.7422,
1000100,2500000,2500000,680,20,81.9122,63.0069,89.0435,101.171,
1000100,2500000,2500000,684,20,72.7117,62.6184,85.6119,103.525,
1000100,2500000,2500000,688,20,76.8506,62.2498,86.455,99.8823,
1000100,2500000,2500000,692,20,77.8473,61.9658,83.4374,100.63,
1000100,2500000,2500000,696,20,69.2839,61.5641,77.3271,99.7737,
1000100,2500000,2500000,700,20,74.4179,61.2596,88.7978,98.1615,
1000100,2500000,2500000,704,20,71.7792,60.8757,79.6263,98.2571,
1000100,2500000,2500000,708,20,76.7112,60.631,81.5525,98.1317,
1000100,2500000,2500000,712,20,72.0296,60.2358,73.9687,97.8181,
1000100,2500000,2500000,716,20,78.5728,59.9373,93.5991,95.9226,
1000100,2500000,2500000,720,20,78.8723,59.6268,83.6658,96.6836,
1000100,2500000,2500000,724,20,71.8436,59.2633,86.0126,96.8758,
1000100,2500000,2500000,728,20,71.0019,58.9409,80.3283,93.697,
1000100,2500000,2500000,732,20,85.0183,58.668,87.8517,97.0404,
1000100,2500000,2500000,736,20,71.9174,58.3979,81.207,92.9031,
1000100,2500000,2500000,740,20,75.7812,58.0756,88.8236,95.6098,
1000100,2500000,2500000,744,20,77.1219,57.708,81.1311,94.2338,
1000100,2500000,2500000,748,20,70.1888,57.3899,86.4791,91.5259,
1000100,2500000,2500000,752,20,69.3473,57.0774,85.5099,92.985,
1000100,2500000,2500000,756,20,77.2195,56.8358,88.2338,92.8726,
1000100,2500000,2500000,760,20,79.8261,56.6438,81.9205,93.8359,
1000100,2500000,2500000,764,20,76.1021,56.311,73.2343,90.8626,
1000100,2500000,2500000,768,20,83.6669,56.0456,87.9442,91.5858,
1000100,2500000,2500000,772,20,78.0676,55.7917,87.5489,90.4345,
1000100,2500000,2500000,776,20,78.2264,55.4281,87.7337,88.1284,
1000100,2500000,2500000,780,20,76.3275,55.2161,81.3182,88.3613,
1000100,2500000,2500000,784,20,82.0954,54.98,90.6977,88.0924,
1000100,2500000,2500000,788,20,76.1347,54.7225,83.9769,88.9218,
1000100,2500000,2500000,792,20,64.2324,54.4639,86.6471,89.3462,
1000100,2500000,2500000,796,20,77.856,54.1402,85.6772,88.598,
1000100,2500000,2500000,800,20,81.9741,53.8875,80.3409,88.1112,
1000100,2500000,2500000,804,20,80.1704,53.601,84.6194,89.279,
1000100,2500000,2500000,808,20,78.0557,53.2843,85.2904,85.5261,
1000100,2500000,2500000,812,20,78.9779,53.1307,88.3811,88.4241,
1000100,2500000,2500000,816,20,77.4251,52.9077,87.2209,86.3845,
1000100,2500000,2500000,820,20,79.5187,52.5801,85.0838,86.1505,
1000100,2500000,2500000,824,20,76.5369,53.2136,76.3415,84.4284,
1000100,2500000,2500000,828,20,77.5007,52.101,80.8427,83.8525,
1000100,2500000,2500000,832,20,77.0963,52.7077,82.7853,84.4885,
1000100,2500000,2500000,836,20,77.4405,51.6934,81.3037,84.4459,
1000100,2500000,2500000,840,20,73.7539,52.2918,85.0542,83.5484,
1000100,2500000,2500000,844,20,72.9608,51.205,83.1377,82.4759,
1000100,2500000,2500000,848,20,78.6554,51.8353,83.155,82.8388,
1000100,2500000,2500000,852,20,77.6532,50.7733,87.3918,83.3251,
1000100,2500000,2500000,856,20,77.8724,51.3617,87.7388,82.5224,
1000100,2500000,2500000,860,20,72.4063,50.2845,81.2198,82.398,
1000100,2500000,2500000,864,20,69.4855,50.0732,79.7684,82.2298,
1000100,2500000,2500000,868,20,84.3774,49.8346,81.346,81.9318,
1000100,2500000,2500000,872,20,78.0301,49.6291,81.3003,81.4477,
1000100,2500000,2500000,876,20,78.4,49.3429,86.3231,79.432,
1000100,2500000,2500000,880,20,79.1206,49.1724,88.9352,80.7891,
1000100,2500000,2500000,884,20,81.7371,48.9374,81.562,80.6199,
1000100,2500000,2500000,888,20,79.0699,48.7342,83.3783,80.2757,
1000100,2500000,2500000,892,20,79.8183,48.5469,88.5029,81.1545,
1000100,2500000,2500000,896,20,75.4361,48.3297,80.3902,79.5045,
1000100,2500000,2500000,900,20,79.4217,48.1345,82.9108,79.2405,
1000100,2500000,2500000,904,20,82.2447,47.9305,77.0161,78.6597,
1000100,2500000,2500000,908,20,76.7211,47.7595,85.3414,78.9502,
1000100,2500000,2500000,912,20,71.924,47.5416,88.5996,78.4062,
1000100,2500000,2500000,916,20,78.4895,47.3473,89.093,77.124,
1000100,2500000,2500000,920,20,78.9342,47.1376,91.5144,77.5521,
1000100,2500000,2500000,924,20,79.8137,46.9451,81.9924,77.3974,
1000100,2500000,2500000,928,20,76.5171,46.7453,82.3411,76.7889,
1000100,2500000,2500000,932,20,78.7442,46.5426,86.1723,76.0376,
1000100,2500000,2500000,936,20,74.4286,46.3677,85.2993,76.6235,
1000100,2500000,2500000,940,20,72.2812,46.1766,75.7036,76.1151,
1000100,2500000,2500000,944,20,77.5013,45.9578,89.0914,75.8017,
1000100,2500000,2500000,948,20,78.0392,45.7481,79.294,74.1,
1000100,2500000,2500000,952,20,77.3767,45.5813,84.465,75.1669,
1000100,2500000,2500000,956,20,81.8412,45.3857,91.5401,75.0785,
1000100,2500000,2500000,960,20,85.7874,45.2103,81.4369,74.2819,
1000100,2500000,2500000,964,20,74.8175,45.0245,86.9774,74.4181,
1000100,2500000,2500000,968,20,74.0559,44.9001,80.5842,74.2079,
1000100,2500000,2500000,972,20,73.4127,44.712,83.3516,73.4101,
1000100,2500000,2500000,976,20,74.5113,44.5579,88.0199,73.6048,
1000100,2500000,2500000,980,20,74.0576,44.3773,85.8255,72.4546,
1000100,2500000,2500000,984,20,75.2345,44.2365,81.207,73.0322,
1000100,2500000,2500000,988,20,77.7617,44.0425,80.697,72.8041,
1000100,2500000,2500000,992,20,79.528,43.9016,87.044,72.603,
1000100,2500000,2500000,996,20,73.4273,43.7137,85.2647,72.8985,
1000100,2500000,2500000,1000,20,78.2307,43.5676,87.2392,71.4846,
1000100,2500000,2500000,1004,20,73.6105,43.4079,85.1651,71.5071,
1000100,2500000,2500000,1008,20,77.851,43.1931,89.4341,71.5745,
1000100,2500000,2500000,1012,20,76.2483,43.0571,83.3876,71.1471,
1000100,2500000,2500000,1016,20,76.8679,42.879,84.7799,70.744,
1000100,2500000,2500000,1020,20,78.7416,42.7101,84.8609,69.9335,
1000100,2500000,2500000,1024,20,78.0254,42.5441,83.659,70.2255,
