initial_tree_size,num_insertions,num_range_query,average_range_length,num_experiments,vblink_slab_out_of_place_insert,vblink_slab_out_of_place_concurrent_ops,blink_slab_insert,blink_slab_concurrent_ops,
100000,2500000,2500000,444,20,14.0152,64.0715,14.0317,103.407,
100000,2500000,2500000,448,20,13.4436,65.7713,15.7708,104.221,
100000,2500000,2500000,452,20,13.7915,65.265,16.1936,95.778,
100000,2500000,2500000,456,20,14.93,63.6848,14.6937,101.994,
100000,2500000,2500000,460,20,14.9279,64.2872,15.9456,103.236,
100000,2500000,2500000,464,20,12.6783,63.0438,15.757,96.6919,
100000,2500000,2500000,468,20,13.9717,62.5619,14.9232,103.069,
100000,2500000,2500000,472,20,15.6595,61.8208,15.1223,101.562,
100000,2500000,2500000,476,20,14.5879,61.9736,16.2419,96.3813,
100000,2500000,2500000,480,20,16.368,60.3947,16.1086,99.4837,
100000,2500000,2500000,484,20,14.1471,60.4397,17.3908,99.9033,
100000,2500000,2500000,488,20,12.4963,59.3427,16.3988,95.1538,
100000,2500000,2500000,492,20,14.4281,59.3394,13.2184,91.9563,
100000,2500000,2500000,496,20,15.2452,59.4092,14.9213,95.5395,
100000,2500000,2500000,500,20,14.1572,59.0479,15.8543,94.3161,
100000,2500000,2500000,504,20,13.3647,58.4678,16.234,94.5582,
100000,2500000,2500000,508,20,14.882,58.4498,14.2428,94.4797,
100000,2500000,2500000,512,20,13.6647,57.0069,14.4656,95.1851,
100000,2500000,2500000,516,20,13.792,57.0767,15.2267,93.265,
100000,2500000,2500000,520,20,12.5916,56.442,15.3935,88.9694,
100000,2500000,2500000,524,20,13.2248,56.5061,14.3944,89.6394,
100000,2500000,2500000,528,20,13.6382,56.1099,13.6014,86.9048,
100000,2500000,2500000,532,20,13.925,54.8576,15.6074,88.8539,
100000,2500000,2500000,536,20,14.6678,54.3892,16.9198,85.2808,
100000,2500000,2500000,540,20,13.5623,53.9105,13.7815,89.4759,
100000,2500000,2500000,544,20,12.6295,54.5806,15.6498,87.2472,
100000,2500000,2500000,548,20,11.1868,54.5466,15.5968,84.7447,
100000,2500000,2500000,552,20,13.4585,53.4368,14.5712,88.7275,
100000,2500000,2500000,556,20,14.0797,53.7849,15.9348,87.2461,
100000,2500000,2500000,560,20,13.2117,52.6068,14.8384,86.9331,
100000,2500000,2500000,564,20,14.2412,53.0598,15.7623,86.3298,
100000,2500000,2500000,568,20,14.8095,51.8648,14.4966,84.066,
100000,2500000,2500000,572,20,13.1823,52.6874,16.785,85.4233,
100000,2500000,2500000,576,20,12.929,52.3726,15.2013,83.8764,
100000,2500000,2500000,580,20,12.9996,52.1589,15.3309,81.6785,
100000,2500000,2500000,584,20,13.7185,51.135,16.2181,82.6355,
100000,2500000,2500000,588,20,14.9205,51.3641,14.2345,81.4088,
100000,2500000,2500000,592,20,14.0781,50.8388,15.4296,83.6405,
100000,2500000,2500000,596,20,12.9351,49.7002,15.4952,81.196,
100000,2500000,2500000,600,20,14.1086,49.8226,16.5758,79.6698,
100000,2500000,2500000,604,20,13.7699,49.2531,15.424,80.3413,
100000,2500000,2500000,608,20,13.7958,49.4222,15.0193,80.881,
100000,2500000,2500000,612,20,14.5749,48.9061,11.9478,80.1052,
100000,2500000,2500000,616,20,15.1063,47.9277,15.4752,80.2108,
100000,2500000,2500000,620,20,13.8032,48.7192,14.4618,77.3343,
100000,2500000,2500000,624,20,12.1095,47.9486,13.5789,76.6993,
100000,2500000,2500000,628,20,14.0778,47.5549,14.8462,75.815,
100000,2500000,2500000,632,20,14.0519,46.5243,15.8987,77.5334,
100000,2500000,2500000,636,20,14.274,47.3293,15.9333,81.4173,
100000,2500000,2500000,640,20,13.2851,46.6555,16.4297,76.7829,
100000,2500000,2500000,644,20,14.0355,48.5301,15.5905,78.2548,
100000,2500000,2500000,648,20,14.739,46.8194,15.7258,74.1701,
100000,2500000,2500000,652,20,13.5105,47.8001,14.5495,76.8684,
100000,2500000,2500000,656,20,14.4507,45.7055,14.2452,74.3477,
100000,2500000,2500000,660,20,15.0776,45.5799,15.4822,75.2529,
100000,2500000,2500000,664,20,14.5492,45.4064,14.9828,71.8594,
100000,2500000,2500000,668,20,13.0285,45.9396,14.4228,77.7436,
100000,2500000,2500000,672,20,13.1174,45.0364,14.5345,74.2142,
100000,2500000,2500000,676,20,14.0387,44.8039,15.2487,72.0222,
100000,2500000,2500000,680,20,13.9505,43.9279,14.5563,69.9963,
100000,2500000,2500000,684,20,12.9631,44.7358,15.4556,70.2026,
100000,2500000,2500000,688,20,13.5922,44.4835,15.6174,73.8669,
100000,2500000,2500000,692,20,13.9634,42.68,15.7068,71.7699,
100000,2500000,2500000,696,20,14.0947,44.6432,15.544,74.0494,
