initial_tree_size,num_insertions,num_range_query,average_range_length,num_experiments,vblink_slab_out_of_place_insert,vblink_slab_out_of_place_concurrent_ops,blink_slab_insert,blink_slab_concurrent_ops,
1000100,2500000,2500000,344,20,96.3803,69.5467,95.4483,99.7262,
1000100,2500000,2500000,348,20,93.5167,67.3203,95.2811,97.1699,
1000100,2500000,2500000,352,20,88.697,66.7076,101.777,96.767,
1000100,2500000,2500000,356,20,88.4299,67.8672,92.8967,97.1251,
1000100,2500000,2500000,360,20,87.9066,66.3721,104.014,96.6258,
1000100,2500000,2500000,364,20,91.8479,66.4621,99.3561,94.9895,
1000100,2500000,2500000,368,20,94.4797,65.2911,96.2791,93.7289,
1000100,2500000,2500000,372,20,90.6691,65.5021,104.999,89.7645,
1000100,2500000,2500000,376,20,84.4208,65.4158,93.2332,95.1278,
1000100,2500000,2500000,380,20,97.8823,63.8888,93.9336,91.6492,
1000100,2500000,2500000,384,20,94.1708,65.0603,102.104,92.2629,
1000100,2500000,2500000,388,20,87.4203,64.4042,102.028,91.0093,
1000100,2500000,2500000,392,20,94.3227,63.9663,95.6029,89.9424,
1000100,2500000,2500000,396,20,95.9429,62.052,93.2791,90.9809,
1000100,2500000,2500000,400,20,87.4102,62.3179,101.366,87.5386,
1000100,2500000,2500000,404,20,86.7653,61.2817,96.7551,88.5866,
1000100,2500000,2500000,408,20,83.5867,60.9094,96.5389,90.1235,
1000100,2500000,2500000,412,20,94.9467,60.1482,93.123,85.8617,
1000100,2500000,2500000,416,20,87.2061,61.627,101.054,92.9651,
1000100,2500000,2500000,420,20,86.1617,59.7851,92.4911,87.014,
1000100,2500000,2500000,424,20,87.3867,59.6426,93.1163,85.556,
1000100,2500000,2500000,428,20,87.3656,59.9735,103.611,88.1077,
1000100,2500000,2500000,432,20,90.6085,56.7417,98.1854,82.9676,
1000100,2500000,2500000,436,20,87.6809,57.8926,98.4135,84.6428,
1000100,2500000,2500000,440,20,89.007,58.4741,96.8092,84.5859,
1000100,2500000,2500000,444,20,96.2696,57.3215,100.021,83.4879,
1000100,2500000,2500000,448,20,90.4244,57.0336,99.0076,84.1949,
1000100,2500000,2500000,452,20,87.5375,56.3452,100.118,82.7515,
1000100,2500000,2500000,456,20,94.82,56.1624,95.3565,82.37,
1000100,2500000,2500000,460,20,94.2986,54.7212,95.86,81.4296,
1000100,2500000,2500000,464,20,83.6465,55.5048,93.4281,80.3819,
1000100,2500000,2500000,468,20,87.6435,55.0702,102.028,80.4885,
1000100,2500000,2500000,472,20,90.6186,53.5755,98.7693,76.1766,
1000100,2500000,2500000,476,20,82.0144,54.3697,91.8993,77.4714,
1000100,2500000,2500000,480,20,87.4873,54.3268,95.0132,75.7272,
1000100,2500000,2500000,484,20,91.7151,54.1884,94.9809,75.9323,
1000100,2500000,2500000,488,20,95.0197,52.4672,96.5098,73.8828,
1000100,2500000,2500000,492,20,92.9352,52.2876,92.5122,75.9489,
1000100,2500000,2500000,496,20,87.2158,52.4719,97.3205,76.6174,
1000100,2500000,2500000,500,20,86.7437,50.8971,101.183,77.8287,
1000100,2500000,2500000,504,20,90.4127,51.4681,101.057,76.4443,
1000100,2500000,2500000,508,20,86.1454,51.0773,96.2554,74.6302,
1000100,2500000,2500000,512,20,95.0248,50.6806,102.724,74.3335,
1000100,2500000,2500000,516,20,84.2515,51.1391,89.6582,72.7035,
1000100,2500000,2500000,520,20,91.0168,50.7561,99.242,72.5592,
1000100,2500000,2500000,524,20,84.3137,49.3039,103.04,69.9218,
1000100,2500000,2500000,528,20,90.9863,50.3043,102.445,71.5995,
1000100,2500000,2500000,532,20,96.6957,49.6619,98.3253,69.9278,
1000100,2500000,2500000,536,20,91.5097,48.9353,98.8642,69.6799,
1000100,2500000,2500000,540,20,81.3683,48.7519,95.8078,71.332,
1000100,2500000,2500000,544,20,92.301,48.6204,93.9788,72.216,
1000100,2500000,2500000,548,20,91.3355,48.379,95.9005,72.3128,
1000100,2500000,2500000,552,20,89.163,47.1751,98.2857,69.4667,
1000100,2500000,2500000,556,20,91.8686,47.2217,98.3372,70.3323,
1000100,2500000,2500000,560,20,87.323,46.9439,100.381,68.2421,
1000100,2500000,2500000,564,20,90.429,46.4073,92.2592,68.2848,
1000100,2500000,2500000,568,20,86.7098,47.1669,101.92,68.2737,
1000100,2500000,2500000,572,20,91.1778,46.361,100.674,67.1798,
1000100,2500000,2500000,576,20,86.4898,46.2369,98.7483,68.3952,
1000100,2500000,2500000,580,20,90.5166,46.3386,95.5052,67.1189,
1000100,2500000,2500000,584,20,97.1671,46.267,98.0548,67.0201,
1000100,2500000,2500000,588,20,92.1243,44.6373,96.8241,65.575,
1000100,2500000,2500000,592,20,90.7588,45.3925,99.7518,67.8729,
1000100,2500000,2500000,596,20,90.1535,44.137,99.586,65.6837,
1000100,2500000,2500000,600,20,90.1094,43.976,99.8314,63.2746,
1000100,2500000,2500000,604,20,91.5702,44.7993,100.569,66.7299,
1000100,2500000,2500000,608,20,86.8289,44.8471,98.8898,65.4166,
1000100,2500000,2500000,612,20,86.3907,43.8348,100.62,64.6029,
1000100,2500000,2500000,616,20,89.4898,43.6816,91.194,65.5942,
1000100,2500000,2500000,620,20,82.8577,44.0602,97.7212,63.9423,
1000100,2500000,2500000,624,20,87.07,42.6719,96.2004,61.0655,
1000100,2500000,2500000,628,20,94.1346,42.73,101.91,63.4923,
1000100,2500000,2500000,632,20,92.3202,43.4736,103.447,65.5872,
1000100,2500000,2500000,636,20,90.0903,42.6344,96.3974,62.6381,
1000100,2500000,2500000,640,20,93.8582,43.3869,103.349,64.4534,
1000100,2500000,2500000,644,20,92.6297,41.8039,103.967,62.7347,
1000100,2500000,2500000,648,20,89.4562,42.2032,99.304,60.7373,
1000100,2500000,2500000,652,20,94.2736,41.784,102.092,63.7646,
1000100,2500000,2500000,656,20,88.0437,42.121,101.739,61.6554,
1000100,2500000,2500000,660,20,90.7445,41.0937,104.749,61.6197,
1000100,2500000,2500000,664,20,89.706,42.0094,100.222,63.2831,
1000100,2500000,2500000,668,20,92.1399,41.1374,99.5353,59.3512,
1000100,2500000,2500000,672,20,95.4343,41.0302,100.811,61.5296,
1000100,2500000,2500000,676,20,89.2135,40.7543,104.057,60.5066,
1000100,2500000,2500000,680,20,94.0933,41.5559,96.1767,61.1503,
1000100,2500000,2500000,684,20,85.9256,38.5643,93.9883,58.9878,
1000100,2500000,2500000,688,20,91.1854,40.1768,103.284,63.1194,
1000100,2500000,2500000,692,20,89.5558,39.2538,109.608,58.0701,
1000100,2500000,2500000,696,20,90.2281,39.8943,100.793,58.9284,
1000100,2500000,2500000,700,20,90.582,39.5106,99.1941,60.0738,
1000100,2500000,2500000,704,20,87.6038,39.5245,99.7401,57.8015,
1000100,2500000,2500000,708,20,94.3391,38.8802,100.528,59.3093,
1000100,2500000,2500000,712,20,87.5034,39.0023,99.5515,56.6101,
1000100,2500000,2500000,716,20,89.7794,38.5093,108.904,60.4051,
1000100,2500000,2500000,720,20,92.0704,38.3401,102.071,57.1837,
1000100,2500000,2500000,724,20,89.9617,38.3893,97.873,57.0308,
1000100,2500000,2500000,728,20,92.5516,38.7698,98.3119,58.0492,
1000100,2500000,2500000,732,20,84.5619,38.072,102.3,55.5592,
1000100,2500000,2500000,736,20,93.4236,37.3432,97.1284,58.5499,
1000100,2500000,2500000,740,20,88.7268,36.8858,97.3545,55.2926,
1000100,2500000,2500000,744,20,90.8974,37.0316,91.4108,55.1292,
1000100,2500000,2500000,748,20,93.0161,37.7771,101.928,55.5392,
1000100,2500000,2500000,752,20,85.3922,37.6496,95.713,53.3812,
1000100,2500000,2500000,756,20,85.966,36.6926,98.3,54.6133,
1000100,2500000,2500000,760,20,95.0914,37.5356,103.955,57.6379,
1000100,2500000,2500000,764,20,92.6807,36.4354,89.6537,53.6708,
1000100,2500000,2500000,768,20,93.3843,36.7521,97.8387,55.7551,
1000100,2500000,2500000,772,20,88.59,36.2392,100.391,54.0775,
1000100,2500000,2500000,776,20,88.7099,36.4015,99.3455,53.3259,
1000100,2500000,2500000,780,20,82.8932,35.8363,93.5176,53.2844,
1000100,2500000,2500000,784,20,95.3611,35.7754,104.716,52.0578,
1000100,2500000,2500000,788,20,92.6548,35.9527,103.389,55.0259,
1000100,2500000,2500000,792,20,91.0478,35.0595,99.4669,52.9001,
1000100,2500000,2500000,796,20,91.2285,35.7136,96.8904,50.9006,
1000100,2500000,2500000,800,20,85.5654,35.8565,94.8172,53.8897,
1000100,2500000,2500000,804,20,97.0415,34.9056,96.8904,50.1826,
1000100,2500000,2500000,808,20,91.9382,35.3776,106.31,54.3728,
1000100,2500000,2500000,812,20,90.9574,35.622,96.6043,52.1488,
1000100,2500000,2500000,816,20,91.5097,35.0748,102.89,51.2149,
1000100,2500000,2500000,820,20,91.4737,34.7967,97.624,54.1137,
1000100,2500000,2500000,824,20,92.9298,34.8394,99.0357,50.8439,
1000100,2500000,2500000,828,20,90.3169,34.042,98.6082,51.8068,
1000100,2500000,2500000,832,20,95.4585,34.4593,97.3491,52.373,
1000100,2500000,2500000,836,20,97.438,34.7209,105.577,53.153,
1000100,2500000,2500000,840,20,96.2971,34.3165,98.8437,51.9094,
1000100,2500000,2500000,844,20,93.814,33.9912,98.6276,53.6841,
1000100,2500000,2500000,848,20,91.3022,34.5715,100.705,53.6372,
1000100,2500000,2500000,852,20,88.9271,33.5276,105.896,52.1295,
1000100,2500000,2500000,856,20,90.2806,32.9204,99.705,51.0947,
1000100,2500000,2500000,860,20,90.8166,32.5858,102.32,51.261,
1000100,2500000,2500000,864,20,92.8923,33.4167,96.109,50.4257,
1000100,2500000,2500000,868,20,89.0557,33.156,98.7163,50.8197,
1000100,2500000,2500000,872,20,90.3591,33.107,105.179,50.0979,
1000100,2500000,2500000,876,20,90.8403,32.0289,105.927,51.0436,
1000100,2500000,2500000,880,20,95.2672,32.65,101.637,50.6842,
1000100,2500000,2500000,884,20,92.22,32.6534,100.727,50.7076,
1000100,2500000,2500000,888,20,92.2313,32.0971,96.7867,50.4292,
1000100,2500000,2500000,892,20,94.9717,32.0179,101.246,50.4406,
1000100,2500000,2500000,896,20,88.5719,32.6482,100.074,49.0226,
1000100,2500000,2500000,900,20,89.4189,32.1092,102.551,48.6704,
1000100,2500000,2500000,904,20,88.6744,32.0257,99.3212,49.4995,
1000100,2500000,2500000,908,20,90.6199,31.7265,106.238,49.2072,
1000100,2500000,2500000,912,20,95.3807,31.6374,100.784,50.1926,
1000100,2500000,2500000,916,20,93.2453,32.0861,102.864,49.9617,
1000100,2500000,2500000,920,20,94.9029,31.7883,96.0594,49.6241,
1000100,2500000,2500000,924,20,94.7216,30.5839,94.2163,46.9453,
1000100,2500000,2500000,928,20,85.4688,30.6919,95.6001,48.5168,
1000100,2500000,2500000,932,20,92.9316,31.5474,101.851,48.5914,
1000100,2500000,2500000,936,20,91.1276,30.615,94.4075,45.1247,
1000100,2500000,2500000,940,20,100.143,30.8198,100.609,48.1882,
1000100,2500000,2500000,944,20,93.9666,30.9577,96.7838,47.8839,
1000100,2500000,2500000,948,20,87.1368,30.1265,96.8712,47.5957,
1000100,2500000,2500000,952,20,91.6996,30.584,93.6211,46.9915,
1000100,2500000,2500000,956,20,96.6756,30.4831,99.1266,47.1415,
1000100,2500000,2500000,960,20,92.9577,30.1361,104.414,46.3456,
1000100,2500000,2500000,964,20,91.4596,30.4432,104.469,47.3904,
1000100,2500000,2500000,968,20,89.2155,29.6131,99.4684,45.3544,
1000100,2500000,2500000,972,20,90.0189,30.2497,98.5575,46.6783,
1000100,2500000,2500000,976,20,94.3875,30.1354,96.8524,45.7741,
1000100,2500000,2500000,980,20,93.7519,30.0803,96.7009,47.2156,
1000100,2500000,2500000,984,20,88.9284,29.6865,102.33,45.259,
1000100,2500000,2500000,988,20,88.5647,29.3731,95.2263,45.2399,
1000100,2500000,2500000,992,20,93.4737,29.9013,103.523,46.6888,
1000100,2500000,2500000,996,20,93.8839,29.4236,100.372,46.0174,
1000100,2500000,2500000,1000,20,88.0691,29.432,95.774,45.3045,
1000100,2500000,2500000,1004,20,93.1323,29.6984,96.2156,46.0317,
1000100,2500000,2500000,1008,20,92.067,28.9464,100.227,44.7269,
1000100,2500000,2500000,1012,20,94.4473,28.6147,100.434,45.3067,
1000100,2500000,2500000,1016,20,94.4377,28.9987,105.036,45.7768,
1000100,2500000,2500000,1020,20,94.9107,29.2198,102.816,45.1772,
1000100,2500000,2500000,1024,20,96.7436,29.4406,103.53,45.0466,
