initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,18000000,2000000,1,0,5190016,5190016,1,0.618698,
45000000,18000000,2000000,1,1,5323620,5323658,0.999993,0.634625,
45000000,18000000,2000000,1,2,5437468,5437468,1,0.648197,
45000000,18000000,2000000,1,3,5463822,5542863,0.98574,0.651338,
45000000,18000000,2000000,1,4,5487175,5646039,0.971863,0.654122,
45000000,18000000,2000000,1,5,5506177,5758265,0.956222,0.656387,
45000000,18000000,2000000,1,6,5516090,5864348,0.940614,0.657569,
45000000,18000000,2000000,1,7,5543921,5987928,0.92585,0.660887,
45000000,18000000,2000000,1,8,5541414,6089730,0.909961,0.660588,
45000000,18000000,2000000,1,9,5553717,6200434,0.895698,0.662055,
45000000,18000000,2000000,1,10,5550817,6310045,0.879679,0.661709,
45000000,18000000,2000000,1,11,5566630,6420216,0.867047,0.663594,
45000000,18000000,2000000,1,12,5577869,6530049,0.854185,0.664934,
45000000,18000000,2000000,1,13,5587336,6639492,0.841531,0.666062,
45000000,18000000,2000000,1,14,5590895,6744717,0.82893,0.666487,
45000000,18000000,2000000,1,15,5611082,6864298,0.81743,0.668893,
45000000,18000000,2000000,1,16,5620863,6974743,0.805888,0.670059,
45000000,18000000,2000000,1,17,5623569,7075733,0.794768,0.670382,
45000000,18000000,2000000,1,18,5623650,7183246,0.782884,0.670391,
45000000,18000000,2000000,1,19,5641399,7299218,0.772877,0.672507,
45000000,18000000,2000000,1,20,5658634,7412283,0.763413,0.674562,
45000000,18000000,2000000,1,21,5662210,7512528,0.753702,0.674988,
45000000,18000000,2000000,1,22,5655908,7610177,0.743203,0.674237,
45000000,18000000,2000000,1,23,5673003,7727453,0.734136,0.676275,
45000000,18000000,2000000,1,24,5684231,7833195,0.725659,0.677613,
45000000,18000000,2000000,1,25,5694190,7935026,0.717602,0.6788,
45000000,18000000,2000000,1,26,5704610,8054105,0.708286,0.680043,
45000000,18000000,2000000,1,27,5710273,8154463,0.700264,0.680718,
45000000,18000000,2000000,1,28,5720494,8259656,0.692583,0.681936,
45000000,18000000,2000000,1,29,5726291,8371470,0.684025,0.682627,
45000000,18000000,2000000,1,30,5742570,8481241,0.677091,0.684568,
45000000,18000000,2000000,1,31,5756662,8594686,0.669793,0.686248,
45000000,18000000,2000000,1,32,5760122,8700482,0.662046,0.68666,
45000000,18000000,2000000,1,33,5771868,8808849,0.655235,0.68806,
45000000,18000000,2000000,1,34,5771506,8912568,0.647569,0.688017,
