initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,40500000,4500000,1,79,6195469,13788769,0.449313,0.738557,
45000000,40500000,4500000,1,80,6203362,13898106,0.446346,0.739498,
45000000,40500000,4500000,1,81,6213350,14001776,0.443754,0.740689,
45000000,40500000,4500000,1,82,6220833,14112119,0.440815,0.741581,
45000000,40500000,4500000,1,83,6235765,14223441,0.438415,0.743361,
45000000,40500000,4500000,1,84,6243842,14328936,0.435751,0.744324,
45000000,40500000,4500000,1,85,6246728,14433262,0.432801,0.744668,
45000000,40500000,4500000,1,86,6260959,14548829,0.430341,0.746364,
45000000,40500000,4500000,1,87,6273129,14661101,0.427876,0.747815,
45000000,40500000,4500000,1,88,6292688,14774298,0.425921,0.750147,
45000000,40500000,4500000,1,89,6294687,14880609,0.423013,0.750385,
45000000,40500000,4500000,1,90,6302558,14992074,0.420393,0.751323,
45000000,40500000,4500000,1,91,6312563,15103873,0.417943,0.752516,
45000000,40500000,4500000,1,92,6331382,15221055,0.415962,0.75476,
45000000,40500000,4500000,1,93,6330145,15320535,0.41318,0.754612,
45000000,40500000,4500000,1,94,6331205,15421871,0.410534,0.754738,
45000000,40500000,4500000,1,95,6341844,15540940,0.408073,0.756007,
45000000,40500000,4500000,1,96,6356962,15647276,0.406266,0.757809,
45000000,40500000,4500000,1,97,6380015,15764503,0.404708,0.760557,
45000000,40500000,4500000,1,98,6377359,15870141,0.401846,0.76024,
45000000,40500000,4500000,1,99,6377233,15966911,0.399403,0.760225,
45000000,40500000,4500000,1,100,6372515,16068914,0.396574,0.759663,
45000000,40500000,4500000,1,101,6384042,16174410,0.3947,0.761037,
45000000,40500000,4500000,1,102,6406439,16287295,0.39334,0.763707,
45000000,40500000,4500000,1,103,6418300,16394048,0.391502,0.765121,
45000000,40500000,4500000,1,104,6426481,16500099,0.389481,0.766096,
45000000,40500000,4500000,1,105,6431151,16607478,0.387244,0.766653,
45000000,40500000,4500000,1,106,6457700,16732216,0.385944,0.769818,
45000000,40500000,4500000,1,107,6469285,16840553,0.384149,0.771199,
45000000,40500000,4500000,1,108,6487619,16956159,0.382611,0.773384,
45000000,40500000,4500000,1,109,6476863,17060724,0.379636,0.772102,
45000000,40500000,4500000,1,110,6485794,17168258,0.377778,0.773167,
45000000,40500000,4500000,1,111,6497206,17284920,0.375889,0.774527,
45000000,40500000,4500000,1,112,6520514,17402924,0.374679,0.777306,
45000000,40500000,4500000,1,113,6530292,17511164,0.372922,0.778471,
45000000,40500000,4500000,1,114,6540282,17629068,0.370994,0.779662,
45000000,40500000,4500000,1,115,6547998,17743523,0.369036,0.780582,
45000000,40500000,4500000,1,116,6564765,17858674,0.367595,0.782581,
45000000,40500000,4500000,1,117,6566272,17969610,0.36541,0.782761,
45000000,40500000,4500000,1,118,6580908,18087150,0.363844,0.784505,
45000000,40500000,4500000,1,119,6574853,18184841,0.361557,0.783784,
45000000,40500000,4500000,1,120,6582063,18294525,0.359783,0.784643,
45000000,40500000,4500000,1,121,6591275,18407551,0.358075,0.785741,
45000000,40500000,4500000,1,122,6607202,18515509,0.356847,0.78764,
45000000,40500000,4500000,1,123,6618503,18629201,0.355276,0.788987,
45000000,40500000,4500000,1,124,6631356,18743816,0.353789,0.790519,
45000000,40500000,4500000,1,125,6636857,18848403,0.352118,0.791175,
45000000,40500000,4500000,1,126,6661328,18979230,0.35098,0.794092,
45000000,40500000,4500000,1,127,6665657,19086737,0.34923,0.794608,
45000000,40500000,4500000,1,128,6679003,19196561,0.347927,0.796199,
45000000,40500000,4500000,1,129,6666006,19300768,0.345375,0.79465,
45000000,40500000,4500000,1,130,6684346,19418090,0.344233,0.796836,
45000000,40500000,4500000,1,131,6694862,19531273,0.342777,0.79809,
45000000,40500000,4500000,1,132,6707716,19640847,0.341519,0.799622,
45000000,40500000,4500000,1,133,6715540,19753303,0.33997,0.800555,
45000000,40500000,4500000,1,134,6728060,19870492,0.338596,0.802047,
45000000,40500000,4500000,1,135,6742451,19984205,0.337389,0.803763,
45000000,40500000,4500000,1,136,6753502,20098967,0.336012,0.80508,
45000000,40500000,4500000,1,137,6756058,20207056,0.334342,0.805385,
45000000,40500000,4500000,1,138,6758851,20313597,0.332725,0.805718,
45000000,40500000,4500000,1,139,6756613,20417791,0.330918,0.805451,
45000000,40500000,4500000,1,140,6781293,20541181,0.330132,0.808393,
45000000,40500000,4500000,1,141,6793429,20650731,0.328968,0.80984,
45000000,40500000,4500000,1,142,6807086,20761980,0.327863,0.811468,
45000000,40500000,4500000,1,143,6801420,20864370,0.325983,0.810792,
45000000,40500000,4500000,1,144,6815676,20979956,0.324866,0.812492,
45000000,40500000,4500000,1,145,6832509,21098215,0.323843,0.814499,
45000000,40500000,4500000,1,146,6847764,21208970,0.322871,0.816317,
45000000,40500000,4500000,1,147,6853092,21316330,0.321495,0.816952,
45000000,40500000,4500000,1,148,6848753,21421783,0.31971,0.816435,
45000000,40500000,4500000,1,149,6860606,21535740,0.318568,0.817848,
45000000,40500000,4500000,1,150,6875579,21647227,0.317619,0.819633,
45000000,40500000,4500000,1,151,6884590,21755126,0.316458,0.820707,
45000000,40500000,4500000,1,152,6887036,21857680,0.315085,0.820999,
45000000,40500000,4500000,1,153,6882895,21955960,0.313486,0.820505,
45000000,40500000,4500000,1,154,6888400,22060010,0.312257,0.821161,
45000000,40500000,4500000,1,155,6894226,22160676,0.311102,0.821856,
45000000,40500000,4500000,1,156,6919841,22277780,0.310616,0.824909,
45000000,40500000,4500000,1,157,6932106,22386381,0.309657,0.826371,
45000000,40500000,4500000,1,158,6935971,22481487,0.308519,0.826832,
45000000,40500000,4500000,1,159,6930741,22580913,0.306929,0.826209,
45000000,40500000,4500000,1,160,6936901,22685475,0.305786,0.826943,
45000000,40500000,4500000,1,161,6962433,22798793,0.305386,0.829987,
45000000,40500000,4500000,1,162,6981082,22910392,0.304712,0.83221,
45000000,40500000,4500000,1,163,7011622,23037198,0.304361,0.83585,
45000000,40500000,4500000,1,164,7029036,23157574,0.303531,0.837926,
45000000,40500000,4500000,1,165,7042844,23274532,0.302599,0.839572,
45000000,40500000,4500000,1,166,7030565,23376513,0.300753,0.838109,
45000000,40500000,4500000,1,167,7022966,23477984,0.29913,0.837203,
45000000,40500000,4500000,1,168,7028353,23589773,0.297941,0.837845,
45000000,40500000,4500000,1,169,7040331,23695310,0.297119,0.839273,
45000000,40500000,4500000,1,170,7050953,23799106,0.29627,0.840539,
45000000,40500000,4500000,1,171,7068805,23919507,0.295525,0.842667,
45000000,40500000,4500000,1,172,7076595,24025061,0.294551,0.843596,
45000000,40500000,4500000,1,173,7090294,24134130,0.293787,0.845229,
45000000,40500000,4500000,1,174,7086535,24240899,0.292338,0.844781,
45000000,40500000,4500000,1,175,7101094,24352402,0.291597,0.846516,
45000000,40500000,4500000,1,176,7108655,24458823,0.290638,0.847418,
45000000,40500000,4500000,1,177,7111396,24558452,0.28957,0.847744,
45000000,40500000,4500000,1,178,7114798,24663500,0.288475,0.84815,
45000000,40500000,4500000,1,179,7122886,24766575,0.287601,0.849114,
45000000,40500000,4500000,1,180,7140966,24875544,0.287068,0.851269,
45000000,40500000,4500000,1,181,7154797,24986533,0.286346,0.852918,
45000000,40500000,4500000,1,182,7170173,25094944,0.285722,0.854751,
45000000,40500000,4500000,1,183,7169921,25198017,0.284543,0.854721,
45000000,40500000,4500000,1,184,7179775,25306757,0.28371,0.855896,
45000000,40500000,4500000,1,185,7187426,25412152,0.282834,0.856808,
45000000,40500000,4500000,1,186,7201454,25524118,0.282143,0.85848,
45000000,40500000,4500000,1,187,7206661,25628745,0.281194,0.859101,
45000000,40500000,4500000,1,188,7220980,25742301,0.28051,0.860808,
45000000,40500000,4500000,1,189,7234473,25855532,0.279804,0.862416,
45000000,40500000,4500000,1,190,7254740,25973820,0.27931,0.864832,
45000000,40500000,4500000,1,191,7259796,26081560,0.27835,0.865435,
45000000,40500000,4500000,1,192,7265310,26188540,0.277423,0.866092,
45000000,40500000,4500000,1,193,7277563,26310127,0.276607,0.867553,
45000000,40500000,4500000,1,194,7296585,26427093,0.276102,0.869821,
45000000,40500000,4500000,1,195,7312465,26540687,0.275519,0.871714,
45000000,40500000,4500000,1,196,7318026,26659468,0.2745,0.872377,
45000000,40500000,4500000,1,197,7332769,26780641,0.273809,0.874134,
45000000,40500000,4500000,1,198,7335234,26886327,0.272824,0.874428,
45000000,40500000,4500000,1,199,7339719,26998116,0.27186,0.874963,
45000000,40500000,4500000,1,200,7346062,27114346,0.270929,0.875719,
45000000,40500000,4500000,1,201,7360747,27226111,0.270356,0.877469,
45000000,40500000,4500000,1,202,7387695,27357327,0.270044,0.880682,
45000000,40500000,4500000,1,203,7402342,27478981,0.269382,0.882428,
45000000,40500000,4500000,1,204,7409488,27587338,0.268583,0.88328,
45000000,40500000,4500000,1,205,7400314,27698654,0.267172,0.882186,
45000000,40500000,4500000,1,206,7404987,27812525,0.266246,0.882743,
45000000,40500000,4500000,1,207,7419990,27927200,0.26569,0.884532,
45000000,40500000,4500000,1,208,7439647,28049019,0.265237,0.886875,
45000000,40500000,4500000,1,209,7446325,28158020,0.264448,0.887671,
45000000,40500000,4500000,1,210,7450164,28267626,0.263558,0.888129,
45000000,40500000,4500000,1,211,7441314,28369368,0.262301,0.887074,
45000000,40500000,4500000,1,212,7454740,28481934,0.261736,0.888674,
45000000,40500000,4500000,1,213,7456762,28582926,0.260882,0.888915,
45000000,40500000,4500000,1,214,7485982,28707150,0.260771,0.892399,
45000000,40500000,4500000,1,215,7499527,28821517,0.260206,0.894013,
45000000,40500000,4500000,1,216,7525378,28943320,0.260004,0.897095,
45000000,40500000,4500000,1,217,7523279,29057489,0.25891,0.896845,
45000000,40500000,4500000,1,218,7536904,29174206,0.258341,0.898469,
45000000,40500000,4500000,1,219,7532689,29279709,0.257267,0.897967,
45000000,40500000,4500000,1,220,7544857,29393754,0.256682,0.899417,
45000000,40500000,4500000,1,221,7550951,29508066,0.255894,0.900144,
45000000,40500000,4500000,1,222,7561340,29615780,0.255315,0.901382,
45000000,40500000,4500000,1,223,7562015,29720505,0.254438,0.901462,
45000000,40500000,4500000,1,224,7572149,29834311,0.253807,0.902671,
45000000,40500000,4500000,1,225,7588779,29950183,0.25338,0.904653,
45000000,40500000,4500000,1,226,7599417,30058143,0.252824,0.905921,
45000000,40500000,4500000,1,227,7629503,30193298,0.252689,0.909508,
45000000,40500000,4500000,1,228,7651116,30318126,0.252361,0.912084,
45000000,40500000,4500000,1,229,7666228,30435130,0.251887,0.913886,
45000000,40500000,4500000,1,230,7674994,30566896,0.251088,0.914931,
45000000,40500000,4500000,1,231,7673014,30676460,0.250127,0.914695,
45000000,40500000,4500000,1,232,7678041,30790843,0.249361,0.915294,
45000000,40500000,4500000,1,233,7680431,30909257,0.248483,0.915579,
45000000,40500000,4500000,1,234,7688460,31018928,0.247863,0.916536,
45000000,40500000,4500000,1,235,7703108,31139130,0.247377,0.918282,
45000000,40500000,4500000,1,236,7698884,31241441,0.246432,0.917778,
45000000,40500000,4500000,1,237,7702120,31347526,0.245701,0.918164,
45000000,40500000,4500000,1,238,7709940,31461776,0.245057,0.919096,
45000000,40500000,4500000,1,239,7725211,31571707,0.244688,0.920917,
45000000,40500000,4500000,1,240,7741342,31684472,0.244326,0.92284,
45000000,40500000,4500000,1,241,7749179,31798225,0.243698,0.923774,
45000000,40500000,4500000,1,242,7765407,31914777,0.243317,0.925709,
45000000,40500000,4500000,1,243,7759587,32009357,0.242416,0.925015,
45000000,40500000,4500000,1,244,7753835,32107763,0.241494,0.924329,
45000000,40500000,4500000,1,245,7761946,32218669,0.240915,0.925296,
45000000,40500000,4500000,1,246,7781269,32330479,0.240679,0.9276,
45000000,40500000,4500000,1,247,7796738,32437974,0.240358,0.929444,
45000000,40500000,4500000,1,248,7810793,32551861,0.239949,0.931119,
45000000,40500000,4500000,1,249,7817700,32661718,0.239354,0.931942,
45000000,40500000,4500000,1,250,7842403,32785617,0.239203,0.934887,
45000000,40500000,4500000,1,251,7845251,32891036,0.238522,0.935227,
45000000,40500000,4500000,1,252,7858564,33004908,0.238103,0.936814,
45000000,40500000,4500000,1,253,7854779,33112977,0.237212,0.936363,
45000000,40500000,4500000,1,254,7859470,33215552,0.23662,0.936922,
45000000,40500000,4500000,1,255,7859362,33319278,0.23588,0.936909,
45000000,40500000,4500000,1,256,7871504,33428286,0.235474,0.938356,
45000000,40500000,4500000,1,257,7879718,33529942,0.235005,0.939336,
45000000,40500000,4500000,1,258,7884653,33630894,0.234447,0.939924,
45000000,40500000,4500000,1,259,7899469,33745161,0.234092,0.94169,
45000000,40500000,4500000,1,260,7911176,33850398,0.23371,0.943086,
45000000,40500000,4500000,1,261,7923529,33956510,0.233343,0.944558,
45000000,40500000,4500000,1,262,7929814,34068468,0.232761,0.945307,
45000000,40500000,4500000,1,263,7940343,34174516,0.232347,0.946563,
45000000,40500000,4500000,1,264,7951168,34280992,0.231941,0.947853,
45000000,40500000,4500000,1,265,7964302,34396344,0.231545,0.949419,
45000000,40500000,4500000,1,266,7969265,34498659,0.231002,0.95001,
45000000,40500000,4500000,1,267,7973847,34601215,0.23045,0.950557,
45000000,40500000,4500000,1,268,7971267,34702667,0.229702,0.950249,
45000000,40500000,4500000,1,269,7991601,34816252,0.229537,0.952673,
45000000,40500000,4500000,1,270,8005807,34923463,0.229239,0.954367,
45000000,40500000,4500000,1,271,8022878,35037866,0.228977,0.956402,
45000000,40500000,4500000,1,272,8028031,35144620,0.228428,0.957016,
45000000,40500000,4500000,1,273,8030911,35244437,0.227863,0.957359,
45000000,40500000,4500000,1,274,8029385,35348497,0.227149,0.957177,
45000000,40500000,4500000,1,275,8034185,35448815,0.226642,0.957749,
45000000,40500000,4500000,1,276,8050075,35557502,0.226396,0.959644,
45000000,40500000,4500000,1,277,8055701,35656693,0.225924,0.960314,
45000000,40500000,4500000,1,278,8073842,35767398,0.225732,0.962477,
45000000,40500000,4500000,1,279,8087657,35879853,0.225409,0.964124,
45000000,40500000,4500000,1,280,8107254,35992369,0.225249,0.96646,
45000000,40500000,4500000,1,281,8110603,36095127,0.224701,0.966859,
45000000,40500000,4500000,1,282,8110902,36200352,0.224056,0.966895,
45000000,40500000,4500000,1,283,8111195,36298941,0.223455,0.96693,
45000000,40500000,4500000,1,284,8122134,36406454,0.223096,0.968234,
45000000,40500000,4500000,1,285,8131215,36508145,0.222723,0.969316,
45000000,40500000,4500000,1,286,8146148,36616820,0.22247,0.971097,
45000000,40500000,4500000,1,287,8152559,36719621,0.222022,0.971861,
45000000,40500000,4500000,1,288,8163341,36825220,0.221678,0.973146,
45000000,40500000,4500000,1,289,8174071,36934490,0.221313,0.974425,
45000000,40500000,4500000,1,290,8180911,37035455,0.220894,0.975241,
45000000,40500000,4500000,1,291,8186145,37138102,0.220424,0.975865,
45000000,40500000,4500000,1,292,8196197,37246987,0.22005,0.977063,
45000000,40500000,4500000,1,293,8206247,37348397,0.219722,0.978261,
45000000,40500000,4500000,1,294,8220229,37456625,0.21946,0.979928,
45000000,40500000,4500000,1,295,8223733,37557179,0.218966,0.980345,
45000000,40500000,4500000,1,296,8230358,37654542,0.218575,0.981135,
45000000,40500000,4500000,1,297,8228947,37751141,0.217979,0.980967,
45000000,40500000,4500000,1,298,8245510,37858561,0.217798,0.982941,
45000000,40500000,4500000,1,299,8261961,37964289,0.217625,0.984903,
45000000,40500000,4500000,1,300,8274527,38067449,0.217365,0.9864,
45000000,40500000,4500000,1,301,8270946,38162374,0.21673,0.985974,
45000000,40500000,4500000,1,302,8281224,38268367,0.216399,0.987199,
45000000,40500000,4500000,1,303,8292104,38373078,0.216092,0.988496,
45000000,40500000,4500000,1,304,8307084,38477006,0.215897,0.990282,
45000000,40500000,4500000,1,305,8311500,38576058,0.215457,0.990808,
45000000,40500000,4500000,1,306,8319385,38680873,0.215077,0.991748,
45000000,40500000,4500000,1,307,8329776,38785640,0.214764,0.992987,
45000000,40500000,4500000,1,308,8340931,38888316,0.214484,0.994316,
45000000,40500000,4500000,1,309,8351002,38993210,0.214166,0.995517,
45000000,40500000,4500000,1,310,8354285,39091525,0.213711,0.995908,
45000000,40500000,4500000,1,311,8367576,39197677,0.213471,0.997493,
45000000,40500000,4500000,1,312,8372378,39298193,0.213047,0.998065,
45000000,40500000,4500000,1,313,8386170,39404572,0.212822,0.999709,
45000000,40500000,4500000,1,314,8389251,39503274,0.212368,1.00008,
45000000,40500000,4500000,1,315,8398908,39606622,0.212058,1.00123,
45000000,40500000,4500000,1,316,8402421,39707687,0.211607,1.00165,
45000000,40500000,4500000,1,317,8424966,39819270,0.21158,1.00433,
45000000,40500000,4500000,1,318,8431408,39920396,0.211206,1.0051,
45000000,40500000,4500000,1,319,8442777,40023203,0.210947,1.00646,
45000000,40500000,4500000,1,320,8444193,40126351,0.21044,1.00663,
45000000,40500000,4500000,1,321,8462601,40237531,0.210316,1.00882,
45000000,40500000,4500000,1,322,8468969,40337581,0.209952,1.00958,
45000000,40500000,4500000,1,323,8475980,40441111,0.209588,1.01042,
45000000,40500000,4500000,1,324,8490432,40556375,0.209349,1.01214,
45000000,40500000,4500000,1,325,8498160,40654886,0.209032,1.01306,
45000000,40500000,4500000,1,326,8501738,40753194,0.208615,1.01349,
45000000,40500000,4500000,1,327,8504676,40859549,0.208144,1.01384,
45000000,40500000,4500000,1,328,8517582,40964898,0.207924,1.01537,
45000000,40500000,4500000,1,329,8523776,41061375,0.207586,1.01611,
45000000,40500000,4500000,1,330,8531515,41165747,0.207248,1.01704,
45000000,40500000,4500000,1,331,8537350,41267680,0.206877,1.01773,
45000000,40500000,4500000,1,332,8549980,41367700,0.206683,1.01924,
45000000,40500000,4500000,1,333,8558371,41472271,0.206364,1.02024,
45000000,40500000,4500000,1,334,8576612,41585164,0.206242,1.02241,
45000000,40500000,4500000,1,335,8584365,41682921,0.205944,1.02334,
45000000,40500000,4500000,1,336,8600586,41795890,0.205776,1.02527,
45000000,40500000,4500000,1,337,8599237,41897521,0.205245,1.02511,
45000000,40500000,4500000,1,338,8608816,41998715,0.204978,1.02625,
45000000,40500000,4500000,1,339,8615500,42108039,0.204605,1.02705,
45000000,40500000,4500000,1,340,8631348,42216661,0.204454,1.02894,
45000000,40500000,4500000,1,341,8646542,42325003,0.204289,1.03075,
45000000,40500000,4500000,1,342,8663565,42438776,0.204143,1.03278,
45000000,40500000,4500000,1,343,8665923,42543580,0.203695,1.03306,
45000000,40500000,4500000,1,344,8669285,42646588,0.203282,1.03346,
45000000,40500000,4500000,1,345,8669630,42749425,0.202801,1.0335,
45000000,40500000,4500000,1,346,8671510,42843477,0.2024,1.03372,
45000000,40500000,4500000,1,347,8672916,42936613,0.201993,1.03389,
45000000,40500000,4500000,1,348,8679717,43035790,0.201686,1.0347,
45000000,40500000,4500000,1,349,8693851,43139050,0.201531,1.03639,
45000000,40500000,4500000,1,350,8706431,43240208,0.20135,1.03789,
45000000,40500000,4500000,1,351,8712875,43338358,0.201043,1.03866,
45000000,40500000,4500000,1,352,8722715,43441388,0.200793,1.03983,
45000000,40500000,4500000,1,353,8727505,43536216,0.200465,1.0404,
45000000,40500000,4500000,1,354,8738803,43639118,0.200252,1.04175,
45000000,40500000,4500000,1,355,8748542,43743335,0.199997,1.04291,
45000000,40500000,4500000,1,356,8761021,43843047,0.199827,1.0444,
45000000,40500000,4500000,1,357,8775635,43953182,0.199659,1.04614,
45000000,40500000,4500000,1,358,8785533,44055406,0.19942,1.04732,
45000000,40500000,4500000,1,359,8804439,44168135,0.199339,1.04957,
45000000,40500000,4500000,1,360,8818409,44279626,0.199153,1.05124,
45000000,40500000,4500000,1,361,8828726,44386443,0.198906,1.05247,
45000000,40500000,4500000,1,362,8823201,44482742,0.198351,1.05181,
45000000,40500000,4500000,1,363,8829394,44588494,0.19802,1.05255,
45000000,40500000,4500000,1,364,8838421,44695286,0.197748,1.05362,
45000000,40500000,4500000,1,365,8842641,44789188,0.197428,1.05412,
45000000,40500000,4500000,1,366,8847030,44892857,0.19707,1.05465,
45000000,40500000,4500000,1,367,8848706,44988473,0.196688,1.05485,
45000000,40500000,4500000,1,368,8869228,45097509,0.196668,1.05729,
45000000,40500000,4500000,1,369,8890183,45209762,0.196643,1.05979,
45000000,40500000,4500000,1,370,8908741,45318926,0.196579,1.062,
45000000,40500000,4500000,1,371,8908127,45416728,0.196142,1.06193,
45000000,40500000,4500000,1,372,8922962,45537964,0.195946,1.0637,
45000000,40500000,4500000,1,373,8931981,45646414,0.195678,1.06478,
45000000,40500000,4500000,1,374,8949820,45753747,0.195608,1.0669,
45000000,40500000,4500000,1,375,8939461,45852406,0.194962,1.06567,
45000000,40500000,4500000,1,376,8937126,45948591,0.194503,1.06539,
45000000,40500000,4500000,1,377,8941061,46048988,0.194164,1.06586,
45000000,40500000,4500000,1,378,8947788,46145487,0.193904,1.06666,
45000000,40500000,4500000,1,379,8959933,46247464,0.193739,1.06811,
45000000,40500000,4500000,1,380,8965199,46343423,0.193451,1.06874,
45000000,40500000,4500000,1,381,8987839,46453774,0.193479,1.07143,
45000000,40500000,4500000,1,382,8994177,46552796,0.193204,1.07219,
45000000,40500000,4500000,1,383,9003284,46651365,0.192991,1.07328,
45000000,40500000,4500000,1,384,9006600,46755669,0.192631,1.07367,
45000000,40500000,4500000,1,385,9022762,46861481,0.192541,1.0756,
45000000,40500000,4500000,1,386,9031492,46962163,0.192314,1.07664,
45000000,40500000,4500000,1,387,9040790,47067635,0.192081,1.07775,
45000000,40500000,4500000,1,388,9044431,47166919,0.191754,1.07818,
45000000,40500000,4500000,1,389,9048405,47260486,0.191458,1.07865,
45000000,40500000,4500000,1,390,9052613,47358048,0.191153,1.07916,
45000000,40500000,4500000,1,391,9058927,47456577,0.190889,1.07991,
45000000,40500000,4500000,1,392,9075076,47559961,0.190813,1.08183,
45000000,40500000,4500000,1,393,9085829,47663436,0.190625,1.08312,
45000000,40500000,4500000,1,394,9101646,47767125,0.190542,1.085,
45000000,40500000,4500000,1,395,9102739,47861876,0.190188,1.08513,
