initial_tree_size,num_insertions,num_range_query,average_range_length,num_experiments,vblink_slab_out_of_place_insert,vblink_slab_out_of_place_concurrent_ops,blink_slab_insert,blink_slab_concurrent_ops,
1000100,2500000,2500000,108,20,83.4732,99.277,88.8017,174.895,
1000100,2500000,2500000,112,20,74.3727,97.5926,91.227,164.259,
1000100,2500000,2500000,116,20,75.3262,92.7659,86.7537,176.028,
1000100,2500000,2500000,120,20,79.7047,91.8797,85.4972,164.439,
1000100,2500000,2500000,124,20,78.8046,94.4755,92.3522,172.456,
1000100,2500000,2500000,128,20,85.4923,90.6128,90.3606,167.379,
1000100,2500000,2500000,132,20,79.5434,91.6367,88.7365,166.115,
1000100,2500000,2500000,136,20,82.3424,91.228,86.0415,155.447,
1000100,2500000,2500000,140,20,77.0111,91.3247,85.3159,157.614,
1000100,2500000,2500000,144,20,82.1295,91.7837,82.1156,164.253,
1000100,2500000,2500000,148,20,81.8197,90.5647,90.2125,163.031,
1000100,2500000,2500000,152,20,78.5089,88.9716,86.913,165.526,
1000100,2500000,2500000,156,20,81.0109,89.1653,84.1518,159.318,
1000100,2500000,2500000,160,20,82.8147,87.9347,87.7178,153.19,
1000100,2500000,2500000,164,20,80.2833,83.4559,94.7555,149.353,
1000100,2500000,2500000,168,20,80.2605,85.4843,92.4597,148.26,
1000100,2500000,2500000,172,20,82.9606,85.5331,81.3362,147.289,
1000100,2500000,2500000,176,20,79.3643,87.1036,86.5996,147.269,
1000100,2500000,2500000,180,20,78.5553,85.7387,83.6836,149.939,
1000100,2500000,2500000,184,20,77.2195,85.39,88.1956,141.835,
1000100,2500000,2500000,188,20,81.4982,84.8913,85.0831,140.59,
1000100,2500000,2500000,192,20,82.4629,82.6481,88.0789,123.84,
1000100,2500000,2500000,196,20,79.2962,82.0203,91.8512,134.416,
1000100,2500000,2500000,200,20,69.6775,84.1897,91.8549,138.725,
1000100,2500000,2500000,204,20,82.0433,83.5316,87.7418,137.513,
1000100,2500000,2500000,208,20,81.9492,81.0469,84.7998,127.703,
1000100,2500000,2500000,212,20,86.0443,80.0271,90.5536,133.17,
1000100,2500000,2500000,216,20,78.6441,79.0999,89.8319,120.629,
1000100,2500000,2500000,220,20,81.9285,80.4641,91.8157,127.412,
1000100,2500000,2500000,224,20,77.1271,80.5067,89.9244,122.407,
1000100,2500000,2500000,228,20,81.819,80.0097,88.0113,121.414,
1000100,2500000,2500000,232,20,80.1235,79.4988,83.968,122.245,
1000100,2500000,2500000,236,20,78.5553,80.1158,84.92,120.464,
1000100,2500000,2500000,240,20,78.9627,80.7789,87.517,119.541,
1000100,2500000,2500000,244,20,81.5792,80.043,78.4849,116.749,
1000100,2500000,2500000,248,20,86.524,76.8435,84.7822,115.136,
1000100,2500000,2500000,252,20,82.3978,78.1336,91.094,116.554,
1000100,2500000,2500000,256,20,82.0386,76.95,81.9417,112.56,
1000100,2500000,2500000,260,20,79.87,78.2931,85.9012,113.003,
1000100,2500000,2500000,264,20,82.0271,78.2435,92.2061,114.973,
1000100,2500000,2500000,268,20,84.8669,77.3723,89.1674,110.862,
1000100,2500000,2500000,272,20,84.6205,77.5388,89.7903,111.583,
1000100,2500000,2500000,276,20,79.7506,73.4399,89.661,109.144,
1000100,2500000,2500000,280,20,75.8308,74.2375,89.5847,105.272,
1000100,2500000,2500000,284,20,79.007,72.4749,85.1749,112.345,
1000100,2500000,2500000,288,20,82.3898,72.349,87.6419,109.697,
1000100,2500000,2500000,292,20,74.7059,69.8425,85.7785,101.156,
1000100,2500000,2500000,296,20,82.9821,72.4915,85.7606,104.798,
1000100,2500000,2500000,300,20,74.5222,69.6279,86.2413,103.506,
1000100,2500000,2500000,304,20,83.3659,72.5225,88.598,103.263,
1000100,2500000,2500000,308,20,82.3357,69.2278,87.0231,98.0066,
1000100,2500000,2500000,312,20,81.2374,70.7388,92.9473,100.585,
1000100,2500000,2500000,316,20,82.0606,68.0043,89.8858,99.0204,
1000100,2500000,2500000,320,20,85.3443,67.447,92.1782,93.6969,
1000100,2500000,2500000,324,20,80.662,67.3509,91.4633,96.9258,
1000100,2500000,2500000,328,20,78.7339,67.5336,88.4299,97.1326,
1000100,2500000,2500000,332,20,75.6708,68.0697,87.7171,98.6481,
1000100,2500000,2500000,336,20,84.3349,66.7904,84.8298,97.551,
1000100,2500000,2500000,340,20,80.2242,66.5261,88.5422,96.7377,
1000100,2500000,2500000,344,20,81.1677,63.7405,89.1986,91.6975,
1000100,2500000,2500000,348,20,79.6488,64.7586,92.298,92.6718,
1000100,2500000,2500000,352,20,81.4451,64.4974,92.4926,96.8057,
1000100,2500000,2500000,356,20,81.8075,62.2682,93.076,94.8204,
1000100,2500000,2500000,360,20,80.8039,63.6019,89.2603,94.7961,
1000100,2500000,2500000,364,20,87.4038,63.2861,87.9103,87.4756,
1000100,2500000,2500000,368,20,79.6235,62.587,83.3715,88.3249,
1000100,2500000,2500000,372,20,85.4848,61.0609,85.5494,88.9847,
1000100,2500000,2500000,376,20,77.3249,61.6921,88.7376,89.4804,
1000100,2500000,2500000,380,20,73.4095,61.0741,86.4164,87.4266,
1000100,2500000,2500000,384,20,78.6742,60.1046,90.1004,87.9993,
1000100,2500000,2500000,388,20,74.1234,59.017,89.3179,88.1189,
1000100,2500000,2500000,392,20,83.881,60.2498,88.1137,85.412,
1000100,2500000,2500000,396,20,81.0168,59.0712,86.9559,89.4507,
1000100,2500000,2500000,400,20,82.3261,58.4243,91.8384,89.1494,
1000100,2500000,2500000,404,20,81.4927,57.2585,85.2969,83.3257,
1000100,2500000,2500000,408,20,80.8347,57.0153,88.5543,87.1773,
1000100,2500000,2500000,412,20,81.59,53.8469,92.2211,86.0067,
1000100,2500000,2500000,416,20,85.6563,55.0705,88.2069,85.3743,
1000100,2500000,2500000,420,20,74.5472,54.5391,92.7103,84.3881,
1000100,2500000,2500000,424,20,79.0224,55.6031,95.1593,81.6055,
1000100,2500000,2500000,428,20,80.807,55.9216,95.1371,83.9103,
1000100,2500000,2500000,432,20,78.7958,55.3497,90.3969,81.6528,
1000100,2500000,2500000,436,20,79.4976,51.9609,94.7476,83.955,
1000100,2500000,2500000,440,20,80.1154,55.066,92.2772,80.5988,
1000100,2500000,2500000,444,20,85.2857,52.2263,90.366,83.6498,
1000100,2500000,2500000,448,20,81.5193,53.9965,88.7764,82.2992,
1000100,2500000,2500000,452,20,88.2378,52.6373,83.7256,79.4253,
1000100,2500000,2500000,456,20,82.2188,52.9405,90.682,79.327,
1000100,2500000,2500000,460,20,81.3579,51.8524,91.7906,76.1561,
1000100,2500000,2500000,464,20,89.0815,50.3999,91.8245,80.5386,
1000100,2500000,2500000,468,20,85.5376,50.9151,93.8339,77.1481,
1000100,2500000,2500000,472,20,81.5696,51.4857,86.8675,76.9259,
1000100,2500000,2500000,476,20,78.3605,51.0494,87.8146,77.0048,
1000100,2500000,2500000,480,20,82.1646,50.9411,83.7604,76.8374,
1000100,2500000,2500000,484,20,79.1293,50.1926,85.2883,76.1396,
1000100,2500000,2500000,488,20,77.9145,49.1301,85.7637,74.6829,
1000100,2500000,2500000,492,20,81.059,49.5834,89.7251,75.2259,
1000100,2500000,2500000,496,20,85.3151,49.9175,86.441,74.4909,
1000100,2500000,2500000,500,20,81.3929,49.2105,90.8279,72.8159,
1000100,2500000,2500000,504,20,83.2948,48.8116,91.3715,72.5448,
1000100,2500000,2500000,508,20,81.8475,48.61,86.7635,72.4913,
1000100,2500000,2500000,512,20,80.3228,48.0863,86.0196,73.3048,
1000100,2500000,2500000,516,20,81.5892,47.5881,88.6462,72.2968,
1000100,2500000,2500000,520,20,79.4632,47.7039,84.9858,72.085,
1000100,2500000,2500000,524,20,80.0187,47.477,90.5417,72.0804,
1000100,2500000,2500000,528,20,84.9241,46.3698,92.5315,71.0729,
1000100,2500000,2500000,532,20,82.3642,47.0045,91.8622,69.9317,
1000100,2500000,2500000,536,20,86.1003,46.0793,83.7759,72.0653,
1000100,2500000,2500000,540,20,80.9928,46.8079,88.0362,69.5377,
1000100,2500000,2500000,544,20,83.4165,45.9321,91.8297,69.8453,
1000100,2500000,2500000,548,20,79.379,45.824,87.9741,69.4625,
1000100,2500000,2500000,552,20,79.9649,45.2507,83.2957,67.8443,
1000100,2500000,2500000,556,20,84.1812,44.7056,87.9356,69.9227,
1000100,2500000,2500000,560,20,77.9841,44.5891,88.5557,67.7974,
1000100,2500000,2500000,564,20,81.0426,44.5181,88.6031,68.1624,
1000100,2500000,2500000,568,20,84.2361,44.7153,93.7849,68.1727,
1000100,2500000,2500000,572,20,78.8533,44.4918,89.6122,67.1925,
1000100,2500000,2500000,576,20,79.4018,43.8104,85.4637,66.5235,
1000100,2500000,2500000,580,20,87.4766,43.0119,85.2433,64.2897,
1000100,2500000,2500000,584,20,78.2694,43.2451,92.3468,67.0509,
1000100,2500000,2500000,588,20,81.1491,43.3703,91.0977,64.797,
1000100,2500000,2500000,592,20,83.4951,42.6422,91.1954,64.4633,
1000100,2500000,2500000,596,20,80.8393,41.6354,94.3714,64.0864,
1000100,2500000,2500000,600,20,84.9285,42.4802,84.0371,62.8414,
1000100,2500000,2500000,604,20,81.2739,42.1616,90.9749,63.3611,
1000100,2500000,2500000,608,20,83.2544,42.0165,89.999,63.907,
1000100,2500000,2500000,612,20,81.8866,41.7621,85.2679,63.7708,
1000100,2500000,2500000,616,20,81.54,41.1554,86.1781,62.7262,
1000100,2500000,2500000,620,20,85.8947,41.31,93.462,62.1041,
1000100,2500000,2500000,624,20,80.7207,40.9867,92.6092,61.3527,
1000100,2500000,2500000,628,20,85.3323,41.1683,95.038,64.5244,
1000100,2500000,2500000,632,20,80.0053,40.8855,91.7034,61.8474,
1000100,2500000,2500000,636,20,78.4697,39.9946,87.7117,62.4118,
1000100,2500000,2500000,640,20,78.4278,39.8471,81.8782,61.6451,
1000100,2500000,2500000,644,20,84.9852,39.7632,90.4733,59.7603,
1000100,2500000,2500000,648,20,77.1543,40.2863,89.6178,59.66,
1000100,2500000,2500000,652,20,86.3143,39.7288,86.2265,62.1112,
1000100,2500000,2500000,656,20,82.1203,39.4916,89.8281,61.2336,
1000100,2500000,2500000,660,20,80.2678,39.3554,97.09,59.5495,
1000100,2500000,2500000,664,20,79.8191,39.37,88.8727,59.6619,
1000100,2500000,2500000,668,20,85.8502,39.3411,86.2622,59.9595,
1000100,2500000,2500000,672,20,80.1827,38.2837,85.2876,59.7084,
1000100,2500000,2500000,676,20,82.256,38.6967,97.455,60.4853,
1000100,2500000,2500000,680,20,79.3398,38.1488,87.6318,58.2004,
1000100,2500000,2500000,684,20,82.8324,38.384,86.953,57.4094,
1000100,2500000,2500000,688,20,60.9813,37.2911,90.0386,56.3469,
1000100,2500000,2500000,692,20,85.7479,38.0426,95.7098,58.8334,
1000100,2500000,2500000,696,20,79.8898,37.7693,89.2323,56.81,
1000100,2500000,2500000,700,20,84.7598,37.1146,90.9531,58.3416,
1000100,2500000,2500000,704,20,79.9494,37.3617,89.4827,56.2467,
1000100,2500000,2500000,708,20,77.4506,37.1242,89.965,56.577,
1000100,2500000,2500000,712,20,82.8829,37.1548,90.6356,55.2761,
1000100,2500000,2500000,716,20,82.0492,37.1084,87.8253,56.6426,
1000100,2500000,2500000,720,20,75.6855,37.1829,85.9498,57.2217,
1000100,2500000,2500000,724,20,84.0754,36.4536,91.4934,58.6105,
1000100,2500000,2500000,728,20,86.2933,36.3771,87.2514,54.7679,
1000100,2500000,2500000,732,20,80.5106,36.2085,90.3393,54.8894,
1000100,2500000,2500000,736,20,82.848,36.2551,90.7817,55.9676,
1000100,2500000,2500000,740,20,80.0524,35.8438,86.2331,54.8006,
1000100,2500000,2500000,744,20,85.9017,36.1295,91.7359,56.5983,
1000100,2500000,2500000,748,20,78.3932,35.6723,88.5083,54.1367,
1000100,2500000,2500000,752,20,85.8768,35.4915,91.6903,53.9051,
1000100,2500000,2500000,756,20,84.7513,35.3175,95.2472,52.4856,
1000100,2500000,2500000,760,20,79.7135,35.399,93.0818,55.3115,
1000100,2500000,2500000,764,20,87.3512,35.2526,92.2139,52.8631,
1000100,2500000,2500000,768,20,80.8264,34.7457,92.5469,53.7359,
1000100,2500000,2500000,772,20,79.2382,34.622,91.0466,52.6316,
1000100,2500000,2500000,776,20,81.2193,34.2458,87.1535,54.5302,
1000100,2500000,2500000,780,20,85.9653,34.3737,86.3746,52.7083,
1000100,2500000,2500000,784,20,81.1872,33.8563,88.2912,52.974,
1000100,2500000,2500000,788,20,77.0075,34.2118,88.5226,51.3333,
1000100,2500000,2500000,792,20,74.4581,34.1478,86.2546,51.4657,
1000100,2500000,2500000,796,20,85.9569,33.9432,93.2782,50.7079,
1000100,2500000,2500000,800,20,83.9214,33.822,92.672,51.3894,
1000100,2500000,2500000,804,20,86.6464,33.3884,85.5752,51.6295,
1000100,2500000,2500000,808,20,82.4426,33.2491,90.999,50.1528,
1000100,2500000,2500000,812,20,81.1135,32.9126,89.3364,52.3286,
1000100,2500000,2500000,816,20,86.3419,33.2759,93.2683,50.745,
1000100,2500000,2500000,820,20,85.7471,33.1271,89.0248,49.5578,
1000100,2500000,2500000,824,20,81.3536,33.3173,95.4058,51.8863,
1000100,2500000,2500000,828,20,82.5712,32.7353,91.006,52.0856,
1000100,2500000,2500000,832,20,87.871,33.0113,88.3571,49.1394,
1000100,2500000,2500000,836,20,81.5262,32.3923,91.1315,48.4329,
1000100,2500000,2500000,840,20,81.3046,32.8162,92.3215,49.9077,
1000100,2500000,2500000,844,20,79.9926,32.3244,87.1866,50.2809,
1000100,2500000,2500000,848,20,83.613,32.3495,92.1253,50.7245,
1000100,2500000,2500000,852,20,84.0498,32.367,94.6936,51.414,
1000100,2500000,2500000,856,20,77.3924,32.1554,97.1662,47.853,
1000100,2500000,2500000,860,20,79.6093,31.9433,88.0493,47.762,
1000100,2500000,2500000,864,20,79.3632,32.0973,91.8437,48.8888,
1000100,2500000,2500000,868,20,80.6272,31.4442,88.2366,48.8677,
1000100,2500000,2500000,872,20,86.3885,31.5799,89.7704,48.9073,
1000100,2500000,2500000,876,20,79.9504,31.6802,95.0234,48.6848,
1000100,2500000,2500000,880,20,81.3641,31.484,91.7772,48.2892,
1000100,2500000,2500000,884,20,81.8679,31.3359,87.5354,48.128,
1000100,2500000,2500000,888,20,80.7351,31.2717,89.9559,47.8196,
1000100,2500000,2500000,892,20,81.5778,31.0695,90.7463,48.4518,
1000100,2500000,2500000,896,20,80.4129,30.6997,92.9048,48.5454,
1000100,2500000,2500000,900,20,82.5552,30.2593,95.8046,47.0154,
1000100,2500000,2500000,904,20,83,30.4291,92.7462,47.5563,
1000100,2500000,2500000,908,20,78.6573,30.6691,90.0259,46.6149,
1000100,2500000,2500000,912,20,78.9689,30.4695,86.9296,46.4324,
1000100,2500000,2500000,916,20,83.9563,30.0501,89.6195,47.5915,
1000100,2500000,2500000,920,20,81.4035,30.2333,93.0694,46.0327,
1000100,2500000,2500000,924,20,83.2294,30.0346,94.8391,46.521,
1000100,2500000,2500000,928,20,83.4058,29.9903,85.8883,45.9433,
1000100,2500000,2500000,932,20,81.0768,29.7337,84.2482,45.8012,
1000100,2500000,2500000,936,20,77.2724,29.7942,84.8735,45.9219,
1000100,2500000,2500000,940,20,78.8956,29.7406,89.8669,45.311,
1000100,2500000,2500000,944,20,81.7849,29.4872,92.7788,46.9555,
1000100,2500000,2500000,948,20,80.6487,29.6634,91.7378,45.1283,
1000100,2500000,2500000,952,20,83.5812,29.4078,88.3475,45.9432,
1000100,2500000,2500000,956,20,78.3723,29.2693,89.5383,45.5695,
1000100,2500000,2500000,960,20,77.4659,29.2259,90.208,45.3021,
1000100,2500000,2500000,964,20,84.2603,29.1887,85.5951,44.5316,
1000100,2500000,2500000,968,20,78.8777,28.9856,87.4712,45.0587,
1000100,2500000,2500000,972,20,83.9989,28.7229,90.5542,44.6965,
1000100,2500000,2500000,976,20,86.902,28.8529,87.6103,44.0795,
1000100,2500000,2500000,980,20,86.6034,28.4011,91.322,44.1222,
1000100,2500000,2500000,984,20,86.4739,28.74,91.5123,44.0538,
1000100,2500000,2500000,988,20,83.6583,28.641,83.6632,44.5403,
1000100,2500000,2500000,992,20,77.9064,28.6419,88.0857,43.5801,
1000100,2500000,2500000,996,20,82.508,28.4502,89.3111,42.4472,
1000100,2500000,2500000,1000,20,80.1219,28.3318,90.5037,44.2172,
1000100,2500000,2500000,1004,20,84.3155,28.3385,87.5127,43.7315,
1000100,2500000,2500000,1008,20,81.0835,28.2309,82.7322,43.0547,
1000100,2500000,2500000,1012,20,82.9368,27.8112,92.8508,42.4683,
1000100,2500000,2500000,1016,20,82.3942,27.8476,93.6504,43.2771,
1000100,2500000,2500000,1020,20,78.8725,27.861,89.3177,43.2786,
1000100,2500000,2500000,1024,20,80.2144,27.9228,89.8998,43.5391,
