initial_tree_size,num_insertions,num_range_query,average_range_length,num_experiments,vblink_slab_out_of_place_insert,vblink_slab_out_of_place_concurrent_ops,blink_slab_insert,blink_slab_concurrent_ops,
100000,2500000,2500000,656,20,12.0246,44.3068,14.4062,77.491,
100000,2500000,2500000,660,20,12.099,42.9024,13.0848,71.5895,
100000,2500000,2500000,664,20,13.1929,42.7203,14.3711,69.4669,
100000,2500000,2500000,668,20,12.5029,42.292,12.9433,70.5087,
100000,2500000,2500000,672,20,13.0055,42.5042,13.9153,70.1025,
100000,2500000,2500000,676,20,13.3744,41.5514,14.4079,72.9628,
100000,2500000,2500000,680,20,12.7274,41.8866,13.4633,72.9073,
100000,2500000,2500000,684,20,11.8801,41.9765,14.5233,67.9593,
100000,2500000,2500000,688,20,12.711,41.7595,14.304,68.9091,
100000,2500000,2500000,692,20,10.5344,41.3437,13.5645,69.14,
100000,2500000,2500000,696,20,12.5337,40.8086,15.4883,70.4918,
100000,2500000,2500000,700,20,11.0017,41.3172,14.6121,67.7927,
100000,2500000,2500000,704,20,12.0947,40.8276,13.6851,71.1677,
100000,2500000,2500000,708,20,12.7961,40.377,12.682,66.3519,
100000,2500000,2500000,712,20,12.6366,39.6933,13.8635,70.4909,
100000,2500000,2500000,716,20,13.7215,39.9885,13.3019,63.957,
100000,2500000,2500000,720,20,12.0787,39.7624,14.651,64.9728,
100000,2500000,2500000,724,20,12.738,39.8722,13.9753,70.1161,
100000,2500000,2500000,728,20,10.7067,40.6311,15.0486,66.1584,
100000,2500000,2500000,732,20,12.9498,39.6949,15.0163,66.7902,
100000,2500000,2500000,736,20,13.1086,39.1557,13.9693,66.6511,
100000,2500000,2500000,740,20,12.8249,39.1425,13.7979,61.6452,
100000,2500000,2500000,744,20,12.3851,39.0674,14.4587,62.4543,
100000,2500000,2500000,748,20,12.016,39.5463,12.7459,65.6294,
100000,2500000,2500000,752,20,11.8956,38.9805,13.2321,67.219,
100000,2500000,2500000,756,20,12.6764,37.5686,14.4183,62.8575,
100000,2500000,2500000,760,20,13.3554,38.3446,13.4767,61.94,
100000,2500000,2500000,764,20,12.117,37.7329,14.1843,59.5465,
100000,2500000,2500000,768,20,11.6005,38.3825,13.9384,64.206,
100000,2500000,2500000,772,20,13.7617,37.7612,14.4097,61.4488,
100000,2500000,2500000,776,20,11.6519,37.8034,13.1438,66.1236,
100000,2500000,2500000,780,20,13.5721,37.3839,14.1955,64.9842,
100000,2500000,2500000,784,20,14.6094,36.7551,13.9226,64.7551,
100000,2500000,2500000,788,20,12.7112,37.0842,14.0875,60.7794,
100000,2500000,2500000,792,20,12.4853,36.4668,13.9071,62.5366,
100000,2500000,2500000,796,20,11.9139,36.3585,14.3242,60.4121,
100000,2500000,2500000,800,20,13.0331,36.3385,13.1513,62.8435,
100000,2500000,2500000,804,20,12.2455,36.4038,16.144,60.7516,
100000,2500000,2500000,808,20,11.4408,35.6902,14.8802,57.8151,
100000,2500000,2500000,812,20,13.2033,35.9178,13.8261,61.6541,
100000,2500000,2500000,816,20,12.6398,35.8696,13.1618,59.3476,
100000,2500000,2500000,820,20,13.672,35.9012,13.6219,60.2526,
100000,2500000,2500000,824,20,14.7428,35.234,13.9519,57.6649,
100000,2500000,2500000,828,20,12.1772,35.5327,13.3381,61.3175,
100000,2500000,2500000,832,20,13.136,35.62,13.7062,59.504,
100000,2500000,2500000,836,20,12.8698,34.6355,13.3453,61.4173,
100000,2500000,2500000,840,20,12.7967,35.3674,15.012,58.9141,
100000,2500000,2500000,844,20,13.1578,35.0724,13.9159,58.5379,
100000,2500000,2500000,848,20,12.5225,34.6704,14.5047,59.6757,
100000,2500000,2500000,852,20,13.0908,34.7252,12.9533,57.6272,
100000,2500000,2500000,856,20,12.3982,33.9802,13.0778,55.3447,
100000,2500000,2500000,860,20,11.9779,34.3454,14.3498,57.4391,
100000,2500000,2500000,864,20,12.5385,34.2809,15.4477,58.6909,
100000,2500000,2500000,868,20,12.4367,34.0616,12.7493,57.0213,
100000,2500000,2500000,872,20,13.9623,34.0497,14.2406,55.875,
100000,2500000,2500000,876,20,13.0199,33.8551,14.8015,55.623,
100000,2500000,2500000,880,20,12.8098,33.3741,14.6589,57.7107,
100000,2500000,2500000,884,20,13.0912,33.0479,13.5829,56.7618,
100000,2500000,2500000,888,20,11.6064,32.4288,15.1133,56.6327,
100000,2500000,2500000,892,20,12.6828,32.8929,13.7733,55.3149,
100000,2500000,2500000,896,20,12.4851,33.1067,13.7608,55.5499,
100000,2500000,2500000,900,20,11.7397,32.7628,15.0306,55.9961,
100000,2500000,2500000,904,20,13.753,32.5008,15.6227,56.6008,
100000,2500000,2500000,908,20,12.4213,32.6751,13.99,56.2632,
100000,2500000,2500000,912,20,11.8648,32.6183,13.0283,53.9192,
100000,2500000,2500000,916,20,12.6593,32.5271,13.5689,52.1646,
100000,2500000,2500000,920,20,12.2282,32.3578,13.9453,55.0071,
100000,2500000,2500000,924,20,12.1677,32.0258,13.6037,53.6102,
100000,2500000,2500000,928,20,13.1822,32.1774,14.2257,52.1174,
100000,2500000,2500000,932,20,13.9343,32.3768,13.69,53.7813,
100000,2500000,2500000,936,20,10.7895,31.4926,15.1489,52.7851,
100000,2500000,2500000,940,20,12.0769,31.4629,15.0435,52.4568,
100000,2500000,2500000,944,20,12.2923,31.0828,13.7977,52.3479,
100000,2500000,2500000,948,20,12.7424,30.9102,15.1637,50.3015,
100000,2500000,2500000,952,20,11.9591,31.3545,13.9659,53.4351,
100000,2500000,2500000,956,20,12.6181,31.3084,13.74,50.5406,
100000,2500000,2500000,960,20,12.6556,30.7559,14.0307,50.7322,
100000,2500000,2500000,964,20,13.7594,30.7381,14.8873,51.2969,
100000,2500000,2500000,968,20,13.6488,31.0687,12.7357,51.2872,
100000,2500000,2500000,972,20,11.9393,30.4338,14.1377,50.6968,
100000,2500000,2500000,976,20,13.4261,30.6683,15.0393,50.9434,
100000,2500000,2500000,980,20,12.5735,30.9065,14.2779,51.2643,
100000,2500000,2500000,984,20,13.025,30.2622,14.7584,49.8313,
100000,2500000,2500000,988,20,11.7358,30.1727,14.3175,51.3406,
100000,2500000,2500000,992,20,12.5128,30.3694,13.6504,49.2519,
100000,2500000,2500000,996,20,12.4915,30.0025,13.4599,51.6741,
100000,2500000,2500000,1000,20,12.7328,30.0792,13.4133,51.7998,
100000,2500000,2500000,1004,20,12.3273,29.7576,12.9495,49.2771,
100000,2500000,2500000,1008,20,13.325,29.816,13.265,50.8998,
100000,2500000,2500000,1012,20,12.4895,29.7154,12.6577,50.0412,
100000,2500000,2500000,1016,20,13.6496,29.7346,13.7379,50.7689,
100000,2500000,2500000,1020,20,13.9387,29.1778,14.7254,49.4742,
100000,2500000,2500000,1024,20,12.6403,29.4155,12.5127,49.2935,
