initial_tree_size,num_insertions,num_range_query,num_experiments,vblink_slab_out_of_place_insert,vblink_slab_out_of_place_concurrent_ops,blink_slab_insert,blink_slab_concurrent_ops,
1000000,900000,100000,20,86.8164,83.8777,93.3772,149.77,
1000000,1800000,200000,20,86.3237,81.6881,99.1585,155.835,
1000000,2700000,300000,20,85.7887,98.7802,98.8143,188.455,
1000000,3600000,400000,20,95.0393,99.3639,102.12,194.283,
1000000,4500000,500000,20,83.064,97.958,101.378,193.115,
1000000,5400000,600000,20,91.1708,97.2847,97.1061,222.15,
1000000,6300000,700000,20,93.2315,103.373,97.338,217.176,
1000000,7200000,800000,20,90.92,103.473,96.4187,237.917,
1000000,8100000,900000,20,93.7965,103.995,98.4984,233.362,
1000000,9000000,1000000,20,85.9779,102.952,93.4281,239.637,
1000000,9900000,1100000,20,88.6181,104.892,98.3719,233.665,
1000000,10800000,1200000,20,88.0937,104.448,99.0569,240.449,
1000000,11700000,1300000,20,93.6315,102.861,98.6731,239.131,
1000000,12600000,1400000,20,90.4572,104.215,89.3555,240.969,
1000000,13500000,1500000,20,92.8914,105.906,104.857,236.847,
1000000,14400000,1600000,20,94.0975,104.287,97.8892,241.199,
1000000,15300000,1700000,20,87.7419,105.259,94.8943,236.806,
1000000,16200000,1800000,20,91.3965,105.724,99.7658,241.866,
1000000,17100000,1900000,20,88.2226,105.788,99.5999,243.978,
1000000,18000000,2000000,20,89.6797,105.158,101.188,239.393,
1000000,18900000,2100000,20,94.3356,104.896,94.6387,244.189,
1000000,19800000,2200000,20,90.4124,104.649,102.677,248.884,
1000000,20700000,2300000,20,89.383,106.331,98.5551,242.934,
1000000,21600000,2400000,20,92.4565,106.579,97.272,245.41,
1000000,22500000,2500000,20,92.83,104.647,99.8469,244.464,
1000000,23400000,2600000,20,91.1559,104.409,91.9291,245.751,
1000000,24300000,2700000,20,89.24,105.761,95.0972,247.649,
1000000,25200000,2800000,20,85.586,106.002,99.3204,243.845,
1000000,26100000,2900000,20,90.7282,105.859,91.2006,244.101,
1000000,27000000,3000000,20,89.5247,104.261,98.7,240.795,
1000000,27900000,3100000,20,85.4565,106.497,100.55,250.837,
1000000,28800000,3200000,20,93.0946,106.178,100.558,246.545,
1000000,29700000,3300000,20,86.9439,106.436,94.3429,247.686,
1000000,30600000,3400000,20,89.3731,105.797,96.7617,246.692,
1000000,31500000,3500000,20,89.3703,106.719,99.2754,252.023,
1000000,32400000,3600000,20,85.4356,106.937,101.288,251.465,
1000000,33300000,3700000,20,93.9436,105.166,105.15,249.215,
1000000,34200000,3800000,20,94.9705,106.427,95.0125,246.909,
1000000,35100000,3900000,20,91.3704,106.385,99.9337,248.145,
1000000,36000000,4000000,20,85.9351,105.52,100.37,247.026,
1000000,36900000,4100000,20,85.4849,106.96,99.6436,247.673,
1000000,37800000,4200000,20,81.9013,105.616,97.2691,253.041,
1000000,38700000,4300000,20,89.298,106.28,90.3442,253.617,
1000000,39600000,4400000,20,84.3449,106.742,97.228,252.657,
1000000,40500000,4500000,20,94.0427,106.264,100.738,252.596,
