initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,22500000,22500000,1,78,6116708,13045994,0.468857,0.729168,
45000000,22500000,22500000,1,79,6125397,13147665,0.465892,0.730204,
45000000,22500000,22500000,1,80,6117572,13232671,0.462308,0.729271,
45000000,22500000,22500000,1,81,6134361,13337799,0.459923,0.731273,
45000000,22500000,22500000,1,82,6137047,13432776,0.456871,0.731593,
45000000,22500000,22500000,1,83,6155647,13528872,0.455001,0.73381,
45000000,22500000,22500000,1,84,6163631,13634097,0.452075,0.734762,
45000000,22500000,22500000,1,85,6175139,13732153,0.449685,0.736134,
45000000,22500000,22500000,1,86,6186483,13831563,0.447273,0.737486,
45000000,22500000,22500000,1,87,6190211,13932180,0.44431,0.737931,
45000000,22500000,22500000,1,88,6195007,14025149,0.441707,0.738502,
45000000,22500000,22500000,1,89,6206578,14128186,0.439305,0.739882,
45000000,22500000,22500000,1,90,6217905,14231839,0.436901,0.741232,
45000000,22500000,22500000,1,91,6250467,14349105,0.4356,0.745114,
45000000,22500000,22500000,1,92,6262504,14455432,0.433228,0.746549,
45000000,22500000,22500000,1,93,6274786,14562799,0.430878,0.748013,
45000000,22500000,22500000,1,94,6275963,14670909,0.427783,0.748153,
45000000,22500000,22500000,1,95,6277337,14770809,0.424983,0.748317,
45000000,22500000,22500000,1,96,6286180,14876280,0.422564,0.749371,
45000000,22500000,22500000,1,97,6280069,14971013,0.419482,0.748643,
45000000,22500000,22500000,1,98,6300511,15080427,0.417794,0.751079,
45000000,22500000,22500000,1,99,6310561,15189066,0.415467,0.752277,
45000000,22500000,22500000,1,100,6331592,15295868,0.413941,0.754785,
45000000,22500000,22500000,1,101,6338183,15401553,0.411529,0.75557,
45000000,22500000,22500000,1,102,6330732,15492920,0.408621,0.754682,
45000000,22500000,22500000,1,103,6330583,15591655,0.406024,0.754664,
45000000,22500000,22500000,1,104,6329932,15688232,0.403483,0.754587,
45000000,22500000,22500000,1,105,6350672,15792578,0.40213,0.757059,
45000000,22500000,22500000,1,106,6363319,15895125,0.400331,0.758567,
45000000,22500000,22500000,1,107,6375773,15995429,0.3986,0.760051,
45000000,22500000,22500000,1,108,6390369,16104827,0.396798,0.761791,
45000000,22500000,22500000,1,109,6399725,16208493,0.394838,0.762907,
45000000,22500000,22500000,1,110,6410291,16312097,0.392978,0.764166,
45000000,22500000,22500000,1,111,6419383,16420473,0.390938,0.76525,
45000000,22500000,22500000,1,112,6412283,16507567,0.388445,0.764404,
45000000,22500000,22500000,1,113,6416407,16606545,0.386378,0.764895,
45000000,22500000,22500000,1,114,6415705,16704399,0.384073,0.764812,
45000000,22500000,22500000,1,115,6444399,16813347,0.383291,0.768232,
45000000,22500000,22500000,1,116,6455093,16914171,0.381638,0.769507,
45000000,22500000,22500000,1,117,6455838,17004719,0.37965,0.769596,
45000000,22500000,22500000,1,118,6465877,17112887,0.377837,0.770793,
45000000,22500000,22500000,1,119,6476778,17217575,0.376172,0.772092,
45000000,22500000,22500000,1,120,6493751,17317285,0.374987,0.774115,
45000000,22500000,22500000,1,121,6490040,17410624,0.372763,0.773673,
45000000,22500000,22500000,1,122,6491179,17510895,0.370694,0.773809,
45000000,22500000,22500000,1,123,6502356,17610862,0.369224,0.775141,
45000000,22500000,22500000,1,124,6524507,17718499,0.368231,0.777782,
45000000,22500000,22500000,1,125,6543757,17828186,0.367046,0.780077,
45000000,22500000,22500000,1,126,6556414,17933068,0.365605,0.781585,
45000000,22500000,22500000,1,127,6562769,18038079,0.363829,0.782343,
45000000,22500000,22500000,1,128,6585879,18161409,0.36263,0.785098,
45000000,22500000,22500000,1,129,6631221,18304314,0.362276,0.790503,
45000000,22500000,22500000,1,130,6705091,18471893,0.362989,0.799309,
45000000,22500000,22500000,1,131,6758769,18639815,0.362599,0.805708,
45000000,22500000,22500000,1,132,6749614,18760504,0.359778,0.804617,
45000000,22500000,22500000,1,133,6707518,18872822,0.355406,0.799598,
45000000,22500000,22500000,1,134,6681454,18998744,0.351679,0.796491,
45000000,22500000,22500000,1,135,6673481,19101631,0.349367,0.795541,
45000000,22500000,22500000,1,136,6671855,19203133,0.347436,0.795347,
45000000,22500000,22500000,1,137,6652641,19299484,0.344706,0.793057,
45000000,22500000,22500000,1,138,6652333,19391889,0.343047,0.79302,
