initial_tree_size,num_insertions,num_range_query,num_experiments,vblink_slab_out_of_place_insert,vblink_slab_out_of_place_concurrent_ops,blink_slab_insert,blink_slab_concurrent_ops,
40000000,900000,100000,20,281.816,81.0173,319.099,91.3845,
40000000,1800000,200000,20,285.128,96.0893,315.71,231.499,
40000000,2700000,300000,20,288.565,91.9817,319.158,228.682,
40000000,3600000,400000,20,282.936,94.1259,317.335,241.282,
40000000,4500000,500000,20,284.977,98.3135,313.224,217.946,
40000000,5400000,600000,20,282.758,101.19,317.382,234.742,
40000000,6300000,700000,20,288,99.9215,321.814,246.796,
40000000,7200000,800000,20,287.984,101.833,314.833,234.364,
40000000,8100000,900000,20,283.023,101.516,319.588,217.411,
40000000,9000000,1000000,20,286.983,102.648,316.221,234.041,
40000000,9900000,1100000,20,283.714,101.392,320.564,237.852,
40000000,10800000,1200000,20,285.147,100.81,319.356,249.052,
40000000,11700000,1300000,20,284.45,102.817,319.835,241.511,
40000000,12600000,1400000,20,287.034,102.417,318.903,240.574,
40000000,13500000,1500000,20,284.075,101.476,320.957,236.506,
40000000,14400000,1600000,20,288.967,101.459,319.38,245.482,
40000000,15300000,1700000,20,285.5,102.349,321.932,248.909,
40000000,16200000,1800000,20,287.831,102.758,320.099,245.75,
40000000,17100000,1900000,20,285.545,101.909,319.528,249.342,
40000000,18000000,2000000,20,287.212,102.758,320.178,250.592,
40000000,18900000,2100000,20,282.919,102.645,321.546,252.465,
40000000,19800000,2200000,20,289.368,102.014,317.275,244.823,
40000000,20700000,2300000,20,283.03,102.237,319.219,247.808,
40000000,21600000,2400000,20,285.76,103.022,322.933,252.084,
40000000,22500000,2500000,20,284.954,102.032,321.507,252.141,
40000000,23400000,2600000,20,286.079,102.231,320.163,253.087,
40000000,24300000,2700000,20,284.164,102.128,320.796,249.65,
40000000,25200000,2800000,20,288.678,103.644,321.901,250.793,
40000000,26100000,2900000,20,281.472,102.914,320.71,249.756,
40000000,27000000,3000000,20,287.612,102.937,321.007,254.235,
40000000,27900000,3100000,20,283.6,102.679,320.411,252.579,
40000000,28800000,3200000,20,286.377,103.345,320.627,247.31,
40000000,29700000,3300000,20,283.655,102.371,320.259,250.219,
40000000,30600000,3400000,20,288.089,102.68,319.591,253.246,
40000000,31500000,3500000,20,283.684,101.445,321.43,253.26,
40000000,32400000,3600000,20,287.484,103.55,321.775,253.257,
40000000,33300000,3700000,20,284.067,102.858,319.414,251.344,
40000000,34200000,3800000,20,287.555,103.468,319.755,249.662,
40000000,35100000,3900000,20,284.146,102.946,319.152,254.989,
40000000,36000000,4000000,20,284.337,102.9,318.208,253.388,
40000000,36900000,4100000,20,286.929,103.682,317.699,251.775,
40000000,37800000,4200000,20,283.26,103.635,320.754,253.318,
40000000,38700000,4300000,20,284.738,103.845,322.268,253.343,
40000000,39600000,4400000,20,288.033,103.806,322.201,255.517,
40000000,40500000,4500000,20,285.214,103.415,320.204,254.655,
