initial_tree_size,num_insertions,num_range_query,num_experiments,vblink_slab_out_of_place_insert,vblink_slab_out_of_place_concurrent_ops,blink_slab_insert,blink_slab_concurrent_ops,
40000000,500000,500000,20,282.806,104.979,321.411,195.902,
40000000,1000000,1000000,20,288.268,107.261,318.07,199.993,
40000000,1500000,1500000,20,283.771,121.787,317.376,236.476,
40000000,2000000,2000000,20,284.726,122.976,320.789,232.49,
40000000,2500000,2500000,20,286.84,130.47,320.309,229.459,
40000000,3000000,3000000,20,282.403,126.475,315.833,234.347,
40000000,3500000,3500000,20,286.957,127.278,321.339,233.813,
40000000,4000000,4000000,20,287.812,131.193,321.34,237.195,
40000000,4500000,4500000,20,284.046,129.987,319.29,237.458,
40000000,5000000,5000000,20,285.713,125.286,318.017,236.9,
40000000,5500000,5500000,20,282.536,130.592,314.389,233.659,
40000000,6000000,6000000,20,287.947,130.963,320.039,243.016,
40000000,6500000,6500000,20,283.772,131.164,318.771,230.48,
40000000,7000000,7000000,20,285.106,128.761,319.114,240.741,
40000000,7500000,7500000,20,286.693,131.73,316.714,236.992,
40000000,8000000,8000000,20,280.949,129.218,320.458,233.338,
40000000,8500000,8500000,20,285.73,130.944,316.76,239.661,
40000000,9000000,9000000,20,281.7,130.748,322.37,239.612,
40000000,9500000,9500000,20,285.941,132.552,321.283,243.135,
40000000,10000000,10000000,20,284.648,131.465,319.834,228.776,
40000000,10500000,10500000,20,288.469,131.957,318.401,237.92,
40000000,11000000,11000000,20,282.765,130.664,319.379,237.501,
40000000,11500000,11500000,20,287.576,130.82,318.617,241.214,
40000000,12000000,12000000,20,282.861,131.609,319.985,230.599,
40000000,12500000,12500000,20,286.99,131.595,321.561,240.71,
40000000,13000000,13000000,20,282.75,131.935,320.265,235.604,
40000000,13500000,13500000,20,286.922,132.842,318.353,234.828,
40000000,14000000,14000000,20,283.526,132.259,316.707,234.44,
40000000,14500000,14500000,20,285.624,132.107,318.863,234.657,
40000000,15000000,15000000,20,287.287,131.843,317.295,234.978,
40000000,15500000,15500000,20,284.814,132.206,318.715,238.98,
40000000,16000000,16000000,20,285.229,131.071,322.035,235.929,
40000000,16500000,16500000,20,287.74,132.371,321.258,241.032,
40000000,17000000,17000000,20,284.128,132.104,316.98,233.37,
40000000,17500000,17500000,20,288.099,132.834,320.918,239.693,
40000000,18000000,18000000,20,284.205,131.45,321.451,236.242,
40000000,18500000,18500000,20,286.191,132.791,318.817,239.768,
40000000,19000000,19000000,20,284.746,132.314,320.886,238.612,
40000000,19500000,19500000,20,287.118,132.483,318.999,237.56,
40000000,20000000,20000000,20,287.114,133.221,318.561,236.231,
40000000,20500000,20500000,20,285.197,132.675,319.1,237.78,
40000000,21000000,21000000,20,283.019,132.916,320.701,239.725,
40000000,21500000,21500000,20,287.672,133.61,321.647,236.468,
40000000,22000000,22000000,20,285.301,132.119,319.256,238.984,
40000000,22500000,22500000,20,286.502,133.145,318.337,234.363,
